mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.1,12.5,4.625
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.1,13.25,4.875
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.1,13.5,5.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.1,14.125,6.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.1,12.125,4.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.1,14.125,5.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.1,13.375,5.25
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.1,13.25,5.75
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.1,13.875,5.875
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.1,-4.875,3.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.1,-6.125,2.75
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.1,-5.5,1.875
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.1,-5.5,2.5
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.1,-5.25,2.625
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.1,-6.25,1.875
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.1,-5.375,2.5
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.1,-5.375,2.5
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.1,-5.5,2.625
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.1,-6.25,2.25
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,-0.1,8.9375,0.5625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,-0.1,8.6875,0.8125
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,-0.1,8.375,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,-0.1,8.5,0.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,-0.1,8.375,0.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,-0.1,7.8125,-0.3125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,-0.1,7.75,-0.625
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,-0.1,8.5,0.375
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,-0.1,8.8125,1.3125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,-0.1,7.0625,-0.9375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,-0.1,-6.125,1.75
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,-0.1,-10.125,-1.25
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,-0.1,-7.125,0.25
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,-0.1,-8.5,-0.5
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,-0.1,-9.25,-1.375
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,-0.1,-9.5,-1.375
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,-0.1,-7.25,0.625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,-0.1,-8.0,-0.125
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,-0.1,-8.125,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,-0.1,-8.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,-0.05,9.0,0.625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,-0.05,8.625,0.75
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,-0.05,8.25,-0.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,-0.05,8.375,0.25
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,-0.05,8.75,0.75
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,-0.05,8.125,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,-0.05,9.0,0.625
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,-0.05,8.75,0.625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,-0.05,8.625,1.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,-0.05,7.875,-0.125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,-0.05,-7.25,0.625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,-0.05,-8.875,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,-0.05,-8.125,-0.75
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,-0.05,-8.875,-0.875
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,-0.05,-8.25,-0.375
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,-0.05,-9.625,-1.5
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,-0.05,-8.25,-0.375
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,-0.05,-8.75,-0.875
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,-0.05,-8.875,-0.75
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,-0.05,-9.25,-0.75
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.0,8.375,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.0,7.875,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.0,8.375,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.0,8.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.0,8.0,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.0,8.125,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.0,8.375,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.0,8.125,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.0,7.5,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.0,8.0,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.0,-7.875,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.0,-8.875,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.0,-7.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.0,-8.0,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.0,-7.875,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.0,-8.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.0,-7.875,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.0,-7.875,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.0,-8.125,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.0,-8.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.05,6.625,-1.75
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.05,6.75,-1.125
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.05,6.875,-1.5
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.05,6.75,-1.375
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.05,7.25,-0.75
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.05,7.75,-0.375
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.05,8.375,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.05,7.0,-1.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.05,6.75,-0.75
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.05,7.25,-0.75
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.05,-11.0,-3.125
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.05,-10.75,-1.875
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.05,-10.25,-2.875
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.05,-9.0,-1.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.05,-9.875,-2.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.05,-10.375,-2.25
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.05,-10.125,-2.25
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.05,-9.5,-1.625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.05,-10.625,-2.5
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.05,-9.875,-1.375
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random,0.1,12.875,4.5
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random,0.1,11.125,3.25
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random,0.1,11.875,3.5
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random,0.1,12.0,3.875
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random,0.1,13.0,5.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random,0.1,11.0,2.875
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random,0.1,12.625,4.25
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random,0.1,11.75,3.625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random,0.1,10.75,3.25
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random,0.1,13.25,5.25
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random,0.1,-10.375,-2.5
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random,0.1,-13.5,-4.625
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random,0.1,-10.375,-3.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random,0.1,-11.0,-3.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random,0.1,-12.375,-4.5
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random,0.1,-12.125,-4.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random,0.1,-10.375,-2.5
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random,0.1,-13.3125,-5.4375
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random,0.1,-12.0,-3.875
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random,0.1,-12.375,-3.875
baseline,competence,high_competence_t019_s00006,19,high_competence,1,baseline,0.0,6.625,0.0
baseline,competence,high_competence_t003_s00030,3,high_competence,1,baseline,0.0,7.875,0.0
baseline,competence,high_competence_t008_s00050,8,high_competence,1,baseline,0.0,7.0,0.0
baseline,competence,high_competence_t035_s00094,35,high_competence,1,baseline,0.0,6.75,0.0
baseline,competence,high_competence_t056_s00130,56,high_competence,1,baseline,0.0,7.0,0.0
baseline,competence,high_competence_t057_s00134,57,high_competence,1,baseline,0.0,7.125,0.0
baseline,competence,high_competence_t066_s00142,66,high_competence,1,baseline,0.0,6.5,0.0
baseline,competence,high_competence_t078_s00166,78,high_competence,1,baseline,0.0,7.125,0.0
baseline,competence,high_competence_t079_s00170,79,high_competence,1,baseline,0.0,7.125,0.0
baseline,competence,high_competence_t097_s00198,97,high_competence,1,baseline,0.0,7.125,0.0
baseline,competence,low_competence_t019_s00007,19,low_competence,0,baseline,0.0,-7.375,0.0
baseline,competence,low_competence_t003_s00031,3,low_competence,0,baseline,0.0,-6.875,0.0
baseline,competence,low_competence_t008_s00051,8,low_competence,0,baseline,0.0,-7.25,0.0
baseline,competence,low_competence_t035_s00095,35,low_competence,0,baseline,0.0,-8.25,0.0
baseline,competence,low_competence_t056_s00131,56,low_competence,0,baseline,0.0,-7.75,0.0
baseline,competence,low_competence_t057_s00135,57,low_competence,0,baseline,0.0,-5.625,0.0
baseline,competence,low_competence_t066_s00143,66,low_competence,0,baseline,0.0,-7.125,0.0
baseline,competence,low_competence_t078_s00167,78,low_competence,0,baseline,0.0,-6.875,0.0
baseline,competence,low_competence_t079_s00171,79,low_competence,0,baseline,0.0,-6.875,0.0
baseline,competence,low_competence_t097_s00199,97,low_competence,0,baseline,0.0,-6.75,0.0
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,-0.1,6.625,0.0
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,-0.1,6.75,-1.125
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,-0.1,6.375,-0.625
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,-0.1,6.375,-0.375
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,-0.1,6.5,-0.5
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,-0.1,6.375,-0.75
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,-0.1,5.875,-0.625
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,-0.1,7.125,0.0
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,-0.1,6.5,-0.625
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,-0.1,7.5,0.375
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,-0.1,-10.125,-2.75
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,-0.1,-8.625,-1.75
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,-0.1,-10.0,-2.75
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,-0.1,-8.75,-0.5
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,-0.1,-11.375,-3.625
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,-0.1,-6.5,-0.875
steering,competence,low_competence_t066_s00143,66,low_competence,0,raw_dense,-0.1,-8.0,-0.875
steering,competence,low_competence_t078_s00167,78,low_competence,0,raw_dense,-0.1,-7.625,-0.75
steering,competence,low_competence_t079_s00171,79,low_competence,0,raw_dense,-0.1,-7.25,-0.375
steering,competence,low_competence_t097_s00199,97,low_competence,0,raw_dense,-0.1,-7.875,-1.125
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,-0.05,6.125,-0.5
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,-0.05,7.5,-0.375
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,-0.05,6.75,-0.25
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,-0.05,6.0,-0.75
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,-0.05,6.375,-0.625
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,-0.05,6.75,-0.375
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,-0.05,5.75,-0.75
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,-0.05,7.125,0.0
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,-0.05,6.5,-0.625
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,-0.05,6.875,-0.25
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,-0.05,-10.25,-2.875
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,-0.05,-8.125,-1.25
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,-0.05,-8.625,-1.375
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,-0.05,-10.0,-1.75
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,-0.05,-9.5,-1.75
steering,competence,low_competence_t057_s00135,57,low_competence,0,raw_dense,-0.05,-6.5,-0.875
steering,competence,low_competence_t066_s00143,66,low_competence,0,raw_dense,-0.05,-8.375,-1.25
steering,competence,low_competence_t078_s00167,78,low_competence,0,raw_dense,-0.05,-9.0,-2.125
steering,competence,low_competence_t079_s00171,79,low_competence,0,raw_dense,-0.05,-8.0,-1.125
steering,competence,low_competence_t097_s00199,97,low_competence,0,raw_dense,-0.05,-8.75,-2.0
steering,competence,high_competence_t019_s00006,19,high_competence,1,raw_dense,0.0,6.625,0.0
steering,competence,high_competence_t003_s00030,3,high_competence,1,raw_dense,0.0,7.875,0.0
steering,competence,high_competence_t008_s00050,8,high_competence,1,raw_dense,0.0,7.0,0.0
steering,competence,high_competence_t035_s00094,35,high_competence,1,raw_dense,0.0,6.75,0.0
steering,competence,high_competence_t056_s00130,56,high_competence,1,raw_dense,0.0,7.0,0.0
steering,competence,high_competence_t057_s00134,57,high_competence,1,raw_dense,0.0,7.125,0.0
steering,competence,high_competence_t066_s00142,66,high_competence,1,raw_dense,0.0,6.5,0.0
steering,competence,high_competence_t078_s00166,78,high_competence,1,raw_dense,0.0,7.125,0.0
steering,competence,high_competence_t079_s00170,79,high_competence,1,raw_dense,0.0,7.125,0.0
steering,competence,high_competence_t097_s00198,97,high_competence,1,raw_dense,0.0,7.125,0.0
steering,competence,low_competence_t019_s00007,19,low_competence,0,raw_dense,0.0,-7.375,0.0
steering,competence,low_competence_t003_s00031,3,low_competence,0,raw_dense,0.0,-6.875,0.0
steering,competence,low_competence_t008_s00051,8,low_competence,0,raw_dense,0.0,-7.25,0.0
steering,competence,low_competence_t035_s00095,35,low_competence,0,raw_dense,0.0,-8.25,0.0
steering,competence,low_competence_t056_s00131,56,low_competence,0,raw_dense,0.0,-7.75,0.0
