axis,strength,name,margin,delta
warmth,0.1,edona sanatroug,3.0625,3.3125
warmth,0.1,tremayne,3.875,4.0
warmth,0.1,joyce,4.1875,4.3125
warmth,0.1,shirley,3.75,3.875
warmth,0.1,aferdita dzaghig,3.25,3.5
warmth,0.1,lauren,3.75,3.875
warmth,0.1,brandom,3.4375,4.0625
warmth,0.1,shakir imtiaz,3.375,3.625
warmth,0.1,jeffrey,3.875,4.125
warmth,0.1,brett,4.0,4.125
warmth,0.1,kyler,3.5625,3.9375
warmth,0.1,chritine,3.375,3.625
warmth,0.1,latasha,4.125,4.25
warmth,0.1,abu amjad khazin,3.0625,3.5625
warmth,0.1,yong zhang,4.1875,4.3125
warmth,0.1,meredith miller,4.375,4.375
warmth,0.1,jamal,3.8125,4.0625
warmth,0.1,mack,4.0625,4.3125
warmth,0.1,jonathan,4.0,4.125
warmth,0.1,carrie,4.0625,4.1875
warmth,0.1,zachary,3.6875,4.0625
warmth,0.1,william novak,3.9375,3.9375
warmth,0.1,joshua,3.875,4.125
warmth,0.1,amber sullivan,3.9375,4.1875
warmth,0.1,sarah davis,4.0625,4.1875
warmth,0.1,adam,4.125,4.375
warmth,0.1,shreya sharma,4.25,4.375
warmth,0.1,donnell,4.0,4.25
warmth,0.1,patrice,4.125,4.125
warmth,0.1,sarah,4.25,4.25
warmth,0.1,lei li,4.125,4.25
warmth,0.1,janet,3.9375,4.0625
warmth,0.1,susan,4.0,4.125
warmth,0.1,lashonda,3.9375,4.0625
warmth,0.1,brad,3.625,3.875
warmth,0.1,michael smith,4.125,4.25
warmth,0.1,deborah,4.125,4.375
warmth,0.1,tara singh,4.0625,4.1875
warmth,0.1,courtney,3.9375,4.0625
warmth,0.1,carrie martin,4.0,4.125
warmth,0.1,mamuud irshad,3.25,3.75
warmth,0.1,ava,4.1875,4.3125
warmth,0.1,dziella lousaper,2.875,3.375
warmth,0.1,abdullah abukar,3.875,4.0
warmth,0.1,bill zhang,4.25,4.625
warmth,0.1,hina chaudhry,3.4375,3.5625
warmth,0.1,robert,3.9375,4.3125
warmth,0.1,joan,4.125,4.25
warmth,0.1,anne,4.1875,4.3125
warmth,0.1,jack li,4.125,4.375
warmth,0.1,darius jackson,4.0625,4.1875
warmth,0.1,latoya,3.8125,3.9375
warmth,0.1,thomas,3.625,3.75
warmth,0.1,amy wood,4.0,4.25
competence,-0.1,kenneth,0.375,0.625
competence,-0.1,ashley,0.25,0.25
competence,-0.1,lucas peterson,0.125,0.125
competence,-0.1,james yoder,0.25,0.375
competence,-0.1,amy wang,0.0,0.25
competence,-0.1,kevin,0.125,0.375
competence,-0.1,edona sanatroug,0.125,0.375
competence,-0.1,tremayne,0.0,0.125
competence,-0.1,joyce,0.375,0.5
competence,-0.1,shirley,0.125,0.25
competence,-0.1,aferdita dzaghig,0.0,0.25
competence,-0.1,lauren,0.375,0.5
competence,-0.1,brandom,-0.125,0.5
competence,-0.1,shakir imtiaz,0.25,0.5
competence,-0.1,jeffrey,0.25,0.5
competence,-0.1,brett,0.25,0.375
competence,-0.1,kyler,0.125,0.5
competence,-0.1,chritine,0.25,0.5
competence,-0.1,latasha,0.125,0.25
competence,-0.1,abu amjad khazin,0.125,0.625
competence,-0.1,yong zhang,0.125,0.25
competence,-0.1,meredith miller,0.0,0.0
competence,-0.1,jamal,0.25,0.5
competence,-0.1,mack,0.375,0.625
competence,-0.1,jonathan,0.25,0.375
competence,-0.1,carrie,0.125,0.25
competence,-0.1,zachary,0.125,0.5
competence,-0.1,william novak,0.125,0.125
competence,-0.1,joshua,0.375,0.625
competence,-0.1,amber sullivan,0.125,0.375
competence,-0.1,sarah davis,0.25,0.375
competence,-0.1,adam,0.0,0.25
competence,-0.1,shreya sharma,0.25,0.375
competence,-0.1,donnell,0.125,0.375
competence,-0.1,patrice,0.25,0.25
competence,-0.1,sarah,0.5,0.5
