axis,strength,name,margin,delta
competence,0.1,sarah,21.0625,-0.1875
competence,0.1,lei li,20.75,-0.75
competence,0.1,janet,20.25,-0.6875
competence,0.1,susan,20.375,-0.4375
competence,0.1,lashonda,21.125,-0.25
competence,0.1,brad,20.4375,-0.375
competence,0.1,michael smith,20.75,-0.1875
competence,0.1,deborah,20.8125,-0.5
competence,0.1,tara singh,21.1875,-0.5
competence,0.1,courtney,20.875,-0.1875
competence,0.1,carrie martin,20.875,-0.75
competence,0.1,mamuud irshad,20.9375,-0.6875
competence,0.1,ava,21.1875,-0.5
competence,0.1,dziella lousaper,20.8125,-0.6875
competence,0.1,abdullah abukar,20.8125,-0.625
competence,0.1,bill zhang,20.8125,-0.0625
competence,0.1,hina chaudhry,20.875,-0.375
competence,0.1,robert,20.375,-0.25
competence,0.1,joan,20.5625,-0.3125
competence,0.1,anne,20.875,-0.5
competence,0.1,jack li,20.8125,-0.5
competence,0.1,darius jackson,20.8125,-0.5625
competence,0.1,latoya,20.9375,-0.625
competence,0.1,thomas,20.8125,-0.1875
competence,0.1,amy wood,21.0625,-0.625
