model,predictor,pearson_r,pearson_p,standardized_ols_beta,ols_r2,n_names
gemma3_12b,human_callback,-0.12848545553411533,0.04408265157005664,-0.014837614495128453,0.11084002660226355,246
gemma3_12b,model_warmth,0.2612281495548057,3.3451777513932234e-05,1.5557520801841773,0.11084002660226355,246
gemma3_12b,model_competence,0.25858344158330465,4.041387563374156e-05,-1.5193999185908085,0.11084002660226355,246
