name,human_warm,human_competent,study,n_raters,model_warmth,model_competence,callback_margin
may,46.0,56.5,neumark,2,12.119888305664062,18.27387046813965,17.328125
maya kumar,65.9,71.9,oreopoulos,10,12.28573226928711,18.85217666625977,17.5888671875
megan,55.0,71.0,neumark,1,12.114188194274902,19.012365341186523,17.3740234375
melissa,87.5,76.5,neumark,2,12.12502670288086,18.907529830932617,17.208984375
meredith,63.25728155339806,63.94660194174757,bertrand,206,12.051759719848633,18.744613647460938,17.099609375
meredith miller,64.31372549019608,67.19607843137256,jacquemet,51,12.029693603515623,18.564912796020508,17.33203125
michael schwartz,51.76086956521739,77.34782608695652,widner,46,12.275002479553224,18.938661575317383,17.24609375
michael smith,76.75,79.625,oreopoulos,8,12.324954986572266,19.060150146484375,17.033203125
michell,15.0,55.0,neumark,1,12.326939582824709,18.134567260742188,17.228515625
michelle,37.5,35.0,neumark,2,12.281728744506836,19.050281524658203,17.3046875
michelle wang,47.5,67.5,oreopoulos,4,12.11984157562256,18.74717903137207,17.502334594726562
min liu,56.75,64.375,oreopoulos,8,12.207938194274902,18.396896362304688,17.3963623046875
misty,60.59405940594059,50.663366336633665,kline,101,12.366348266601562,18.968963623046875,17.013671875
monica liu,62.57142857142857,68.71428571428571,oreopoulos,14,12.123153686523438,18.765893936157227,17.1669921875
na li,46.55555555555556,51.666666666666664,oreopoulos,9,12.024774551391602,18.013322830200195,17.24609375
nancy,35.0,40.0,neumark,1,12.35138988494873,19.165042877197266,16.921875
natalie,61.0,49.0,neumark,1,12.160215377807615,18.99713134765625,17.1015625
nathan,61.95049504950495,67.65346534653466,kline,101,12.24683952331543,19.067882537841797,17.27734375
neil,54.448780487804875,65.1029411764706,bertrand,205,12.37625503540039,18.860307693481445,16.9765625
nia jackson,59.58620689655172,57.06896551724138,gorzig,58,12.27066421508789,18.851314544677734,17.07421875
nicole minsopoulos,62.357142857142854,64.57142857142857,oreopoulos,14,11.988750457763672,17.417972564697266,17.12890625
pamela,29.333333333333332,42.0,neumark,3,12.24559497833252,19.0478572845459,17.162109375
panav singh,42.388888888888886,62.5,oreopoulos,18,12.34829807281494,18.12513542175293,17.4296875
patrice,55.89108910891089,52.26732673267327,kline,101,12.142285346984863,18.834074020385746,17.09765625
patricia,36.0,46.0,neumark,2,12.301081657409668,19.039695739746097,17.1796875
paul,75.0,74.0,neumark,1,12.402277946472168,19.25484275817871,17.18359375
phillips,20.0,17.0,neumark,1,12.300093650817873,19.17934226989746,16.7109375
priyanka kaur,52.77777777777778,61.888888888888886,oreopoulos,9,11.86274242401123,18.395776748657227,17.21875
qahhar kazim,30.65,45.175,widner,40,12.512146949768066,17.68752670288086,17.349609375
rabab saeed,38.2,54.6,oreopoulos,10,12.310380935668944,17.940689086914062,17.502655029296875
rachel,65.0,60.0,neumark,1,12.255121231079102,19.16304397583008,17.265625
rahul kaur,47.30769230769231,60.61538461538461,oreopoulos,13,12.310376167297363,18.949552536010746,17.046875
rasheed,48.25728155339806,54.922330097087375,bertrand,206,12.189608573913574,18.17363739013672,17.12890625
rebecca,64.40196078431373,60.92156862745098,kline,102,12.24021339416504,19.09884452819824,17.2388916015625
reginald,50.663366336633665,64.0,kline,101,12.104449272155762,18.940279006958008,17.0625
richard,6.0,4.0,neumark,1,12.417760848999023,19.232378005981445,17.130859375
robert,72.0,61.5,neumark,4,12.416972160339355,19.218189239501953,17.1328125
robert krueger,46.63414634146341,69.73170731707317,widner,41,12.255414962768556,18.84512710571289,17.05078125
roderick,48.881188118811885,55.415841584158414,kline,101,12.36928367614746,18.601547241210938,17.3037109375
rose,71.58,62.75,farber,100,12.20850944519043,19.152124404907227,17.248046875
ryan,63.333333333333336,66.66666666666667,neumark,3,12.350398063659668,19.2429141998291,17.357421875
samantha,47.0,51.0,neumark,1,12.217039108276367,19.06678009033203,17.412109375
samir sharma,48.23076923076923,65.07692307692308,oreopoulos,13,12.310491561889648,18.83011054992676,17.1953125
sana khan,62.642857142857146,68.57142857142857,oreopoulos,14,12.18494987487793,18.633459091186523,17.205078125
sandra,80.0,90.0,neumark,1,12.246334075927734,19.05976104736328,17.1298828125
sarah,63.504901960784316,65.15686274509804,bertrand,204,12.360243797302246,19.28577423095703,17.43310546875
sarah davis,66.27083333333333,62.979166666666664,jacquemet,48,12.302902221679688,19.0496826171875,17.57568359375
scott,60.6078431372549,66.2843137254902,kline,102,12.399456977844238,19.218914031982425,17.171875
shakir imtiaz,39.34782608695652,43.08695652173913,widner,46,11.986647605895996,16.355140686035156,17.545166015625
shannon,53.19,57.03,farber,100,12.29570484161377,19.050498962402344,17.3515625
sharon,39.0,45.0,neumark,1,12.226221084594728,19.048646926879883,17.4189453125
shirley,69.0,48.5,neumark,2,12.291376113891602,18.98894500732422,17.087890625
shreya sharma,56.42857142857143,62.785714285714285,oreopoulos,14,12.04982566833496,17.999553680419922,17.5009765625
sofiko kushtrim,52.027027027027025,57.846846846846844,jacquemet,111,12.066314697265623,16.549856185913086,17.046875
steohen,34.0,52.75,neumark,4,12.37844467163086,17.949987411499023,16.0390625
stephanie,91.0,76.0,neumark,1,12.177655220031738,19.00775718688965,17.11328125
stephen,55.0,91.0,neumark,1,12.394259452819824,19.21452522277832,17.30078125
steven,49.5,44.0,neumark,2,12.373530387878418,19.207538604736328,17.16796875
susan,57.90147783251231,60.635467980295566,farber,203,12.292122840881348,19.2288761138916,17.1796875
tameka,44.49,43.46,kline,100,12.251877784729004,17.923538208007812,17.1953125
tamika,52.85507246376812,52.20388349514563,bertrand,207,12.269729614257812,18.29984664916992,17.1796875
tammy,50.5,70.5,neumark,2,12.218716621398926,18.970548629760746,17.07421875
tanisha,52.8252427184466,51.019417475728154,bertrand,206,12.272106170654297,18.128820419311523,17.046875
tanisha white,54.35294117647059,49.411764705882355,jacquemet,51,12.273407936096191,17.906078338623047,17.365234375
tao wang,44.81818181818182,73.27272727272727,oreopoulos,11,12.160747528076172,18.591962814331055,17.4697265625
tara singh,64.77777777777777,68.11111111111111,oreopoulos,9,12.26369571685791,18.868558883666992,17.42529296875
tawanda,42.663366336633665,40.7029702970297,kline,101,12.215815544128418,18.274879455566406,17.0078125
teresa,49.0,45.0,neumark,1,12.260101318359377,19.05443000793457,17.095703125
terrance,50.23762376237624,52.56435643564357,kline,101,12.307859420776367,18.37121963500977,16.79296875
terrell,47.37623762376238,46.42574257425743,kline,101,12.230164527893066,18.84765625,17.24609375
thomas,74.0,82.0,neumark,1,12.449849128723145,19.19040298461914,17.18359375
timothy,42.0,41.666666666666664,neumark,3,12.368844985961914,19.178709030151367,17.3046875
timoty,40.0,33.0,neumark,1,12.49867343902588,19.09398651123047,17.310791015625
todd,52.60679611650485,58.80582524271845,bertrand,206,12.382150650024414,19.16973304748535,16.80078125
tomeka,43.198019801980195,40.603960396039604,kline,101,12.278846740722656,18.659198760986328,17.06640625
tracy,41.0,45.5,neumark,4,12.236295700073242,19.020864486694336,17.125
tremayne,48.150485436893206,47.49514563106796,bertrand,206,12.26822280883789,18.239147186279297,17.046875
tyler,54.0,55.333333333333336,neumark,3,12.427236557006836,19.234390258789062,17.193359375
tyrone,47.35265700483092,50.729468599033815,bertrand,207,12.066665649414062,18.778160095214844,17.55859375
victoria,70.0,60.0,neumark,1,12.281983375549316,19.074153900146484,17.265625
vivian zhang,64.16666666666667,74.33333333333333,oreopoulos,6,12.12253761291504,18.69535446166992,17.41357421875
wiliam,71.66666666666667,73.66666666666667,neumark,3,12.414443016052246,18.022632598876953,17.17578125
william,49.333333333333336,47.0,neumark,3,12.46645736694336,19.205331802368164,17.41015625
william novak,56.1875,77.58333333333333,widner,48,12.253371238708496,18.74418830871582,17.41015625
xavier washington,54.02040816326531,59.285714285714285,gorzig,49,12.18911838531494,18.80305290222168,17.6376953125
xiuying zhang,53.92857142857143,75.5,oreopoulos,14,12.09013557434082,17.32782745361328,17.2724609375
yong zhang,36.44444444444444,63.666666666666664,oreopoulos,9,12.176994323730469,18.43063735961914,16.90625
zachary,55.75,54.5,neumark,4,12.167926788330078,18.937732696533203,16.94140625
