axis,strength,name,margin,delta
warmth,-0.1,carolyn,20.875,-0.0625
warmth,-0.1,carrie,20.8125,-0.375
warmth,-0.1,carrie johnson,21.3125,-0.8125
warmth,-0.1,carrie martin,20.875,-0.75
warmth,-0.1,chad,19.4375,-0.6875
warmth,-0.1,chales,17.4375,-1.03125
warmth,-0.1,charles,20.875,0.0
warmth,-0.1,chaudhry mohammad,20.6875,-0.375
warmth,-0.1,chloe,21.25,-0.3125
warmth,-0.1,christina,21.25,-0.375
warmth,-0.1,chritine,20.625,-0.375
warmth,-0.1,chrostopher,17.90625,-0.34375
warmth,-0.1,claire kruger,21.1875,-0.4375
warmth,-0.1,cody baker,21.25,-0.375
warmth,-0.1,courtney,21.0625,-0.5625
warmth,-0.1,cynthia,21.625,-0.25
warmth,-0.1,daniel,20.25,-0.8125
warmth,-0.1,danielle,21.25,0.125
warmth,-0.1,darius jackson,21.5,-0.3125
warmth,-0.1,darnell,21.5,0.0
warmth,-0.1,david,20.9375,-0.1875
warmth,-0.1,david schmitt,20.9375,-0.0625
warmth,-0.1,dawn,21.25,0.125
warmth,-0.1,deandre washington,21.125,-0.375
warmth,-0.1,deborah,21.3125,-0.1875
warmth,-0.1,debra,20.9375,-0.5
warmth,-0.1,dennis,20.8125,-0.5625
warmth,-0.1,deshawn jefferson,21.375,-0.375
warmth,-0.1,diane,20.9375,-0.0625
warmth,-0.1,donald,20.5,-0.3125
warmth,-0.1,dong liu,21.0,0.0
warmth,-0.1,donna,20.9375,-0.375
warmth,-0.1,donnell,21.125,-0.125
warmth,-0.1,dorothy,21.0625,0.0
warmth,-0.1,dziella lousaper,21.1875,-0.4375
warmth,-0.1,ebony,21.1875,0.1875
warmth,-0.1,ebony booker,21.4375,0.0
warmth,-0.1,ebony williams,21.1875,0.0
warmth,-0.1,edona sanastroug,21.375,-0.4375
warmth,-0.1,edona sanatroug,21.4375,0.0
warmth,-0.1,edward,19.8125,-0.625
warmth,-0.1,emily,21.5625,-0.125
warmth,-0.1,emily brown,21.4375,-0.6875
warmth,-0.1,emma,21.375,-0.5
warmth,-0.1,eric wang,21.25,0.0625
warmth,-0.1,erin,20.8125,-0.375
warmth,-0.1,ethan,20.75,-0.5625
warmth,-0.1,fang wang,21.3125,0.0625
warmth,-0.1,fathia hassan,21.9375,-0.0625
warmth,-0.1,fatima sheikh,21.1875,-0.1875
warmth,-0.1,frank,20.5,0.125
warmth,-0.1,gadarine besnik,21.5,0.5625
warmth,-0.1,geoffrey,20.6875,-0.375
warmth,-0.1,george,20.9375,-0.0625
warmth,-0.1,greg,20.625,-0.625
warmth,-0.1,greg johnson,21.0,0.0
warmth,-0.1,hakim,21.25,-0.125
warmth,-0.1,hannah,21.4375,-0.25
warmth,-0.1,hassan khan,21.0625,-0.25
warmth,-0.1,heather,21.375,0.125
warmth,-0.1,hina chaudhry,21.3125,-0.4375
warmth,-0.1,imani williams,21.5,-0.125
warmth,-0.1,isabella,20.75,-0.3125
warmth,-0.1,jack li,21.25,-0.125
warmth,-0.1,jacob,21.0,0.4375
warmth,-0.1,jacob myers,21.0625,-0.1875
warmth,-0.1,jake kelly,21.0625,-0.1875
warmth,-0.1,jalen harris,21.125,-0.5625
warmth,-0.1,jamal,21.1875,0.0
warmth,-0.1,james liu,21.1875,-0.1875
warmth,-0.1,james yoder,20.8125,-0.0625
warmth,-0.1,janet,20.625,-0.0625
warmth,-0.1,janice,21.25,0.0
warmth,-0.1,jasmine washington,21.4375,-0.25
warmth,-0.1,jason,20.5,-0.1875
warmth,-0.1,jay,21.0625,-0.25
warmth,-0.1,jeffrey,20.125,-0.1875
warmth,-0.1,jennifer,21.5625,0.0625
warmth,-0.1,jennifer li,21.6875,-0.25
warmth,-0.1,jeremy,21.0,0.125
warmth,-0.1,jermaine,21.1875,-0.1875
warmth,-0.1,jerry,20.3125,-0.5
warmth,-0.1,jill,20.75,-0.625
warmth,-0.1,jill wilson,21.4375,-0.1875
warmth,-0.1,jilue,21.4375,-0.125
warmth,-0.1,joan,20.8125,0.0625
warmth,-0.1,john,20.5625,-0.3125
warmth,-0.1,john martin,20.8125,-0.1875
warmth,-0.1,john mueller,20.375,-0.5625
warmth,-0.1,jonathan,20.9375,-0.25
warmth,-0.1,jonathon,20.625,-0.5625
warmth,-0.1,joseph,20.8125,-0.1875
warmth,-0.1,joshua,21.375,0.0
warmth,-0.1,joyce,21.5,-0.0625
warmth,-0.1,judith,21.25,0.0
warmth,-0.1,judy,21.0625,-0.3125
warmth,-0.1,julie,20.5,-0.875
warmth,-0.1,justin,20.875,-0.0625
warmth,-0.1,kareem,21.5,0.0
warmth,-0.1,karen,21.1875,-0.3125
warmth,-0.1,kayla,21.25,-0.1875
warmth,-0.1,keisha,21.8125,-0.25
warmth,-0.1,kenneth,20.5625,-0.5625
warmth,-0.1,kenya,20.9375,-0.625
warmth,-0.1,kevin,20.625,-0.5
warmth,-0.1,khalid bahdoon,21.125,-0.25
warmth,-0.1,kimberely,21.625,0.0
warmth,-0.1,kimberley,20.75,-0.625
warmth,-0.1,kimberly,20.75,-0.6875
warmth,-0.1,kristen,20.75,-0.625
warmth,-0.1,kristen smith,21.25,-0.125
warmth,-0.1,kyle,20.75,-0.375
warmth,-0.1,kyler,20.9375,-0.3125
warmth,-0.1,lakeisha,21.3125,-0.5625
warmth,-0.1,lakesha,21.75,-0.375
warmth,-0.1,lakisha,21.625,-0.0625
warmth,-0.1,lakisha jones,21.5625,-0.25
warmth,-0.1,lamar,21.0625,-0.25
warmth,-0.1,lamont,20.75,-0.125
warmth,-0.1,larry,20.5,-0.0625
warmth,-0.1,lashonda,21.1875,-0.9375
warmth,-0.1,latasha,21.5625,-0.3125
warmth,-0.1,latisha,21.3125,-0.375
warmth,-0.1,latonya,21.6875,0.0
warmth,-0.1,latoya,21.5625,-0.375
warmth,-0.1,latoya brown,21.25,-0.3125
warmth,-0.1,lauren,21.3125,-0.4375
warmth,-0.1,laurie,20.8125,-0.4375
warmth,-0.1,laurie anderson,21.375,-0.25
warmth,-0.1,lawanda,21.3125,-0.1875
warmth,-0.1,lei li,20.9375,-0.375
warmth,-0.1,leroy,20.625,-0.25
warmth,-0.1,linda,21.1875,0.1875
warmth,-0.1,lisa,21.0,-0.5
warmth,-0.1,lori,20.875,-0.3125
warmth,-0.1,lucas peterson,21.0625,-0.25
warmth,-0.1,lukas minsopoulos,20.875,-0.5
warmth,-0.1,mack,21.0,-0.125
warmth,-0.1,mamuud irshad,20.9375,-0.1875
warmth,-0.1,margaret,21.25,-0.4375
warmth,-0.1,mark,21.0,-0.1875
warmth,-0.1,marquis,20.8125,0.0625
warmth,-0.1,mary,21.3125,0.0625
warmth,-0.1,matthew,20.625,-0.5
warmth,-0.1,matthew wilson,20.9375,-0.375
warmth,-0.1,maurice,20.875,0.1875
warmth,-0.1,may,20.875,-0.1875
warmth,-0.1,maya kumar,21.5,-0.6875
warmth,-0.1,megan,21.25,-0.375
warmth,-0.1,melissa,21.625,0.0
warmth,-0.1,meredith,21.25,-0.25
warmth,-0.1,meredith miller,21.0,-0.6875
warmth,-0.1,michael schwartz,20.9375,-0.125
warmth,-0.1,michael smith,20.75,-0.5
warmth,-0.1,michell,21.4375,-0.1875
warmth,-0.1,michelle,20.9375,-0.75
warmth,-0.1,michelle wang,21.4375,-0.75
warmth,-0.1,min liu,21.8125,0.25
warmth,-0.1,misty,20.9375,-0.3125
warmth,-0.1,monica liu,21.4375,-0.4375
warmth,-0.1,na li,21.3125,-0.125
warmth,-0.1,nancy,20.875,-0.3125
warmth,-0.1,natalie,21.25,-0.4375
warmth,-0.1,nathan,20.6875,-0.0625
warmth,-0.1,neil,20.875,0.0
warmth,-0.1,nia jackson,21.625,-0.125
warmth,-0.1,nicole minsopoulos,20.875,-0.5625
warmth,-0.1,pamela,20.8125,-0.3125
warmth,-0.1,panav singh,20.875,-0.5
warmth,-0.1,patrice,21.1875,-0.25
warmth,-0.1,patricia,21.0625,0.1875
warmth,-0.1,paul,20.5625,-0.0625
warmth,-0.1,phillips,21.0625,-0.1875
warmth,-0.1,priyanka kaur,21.375,-0.5625
warmth,-0.1,qahhar kazim,21.0,-0.25
warmth,-0.1,rabab saeed,21.375,-0.0625
warmth,-0.1,rachel,21.5,-0.1875
warmth,-0.1,rahul kaur,20.875,-0.1875
warmth,-0.1,rasheed,21.25,-0.1875
warmth,-0.1,rebecca,21.75,0.0625
warmth,-0.1,reginald,20.5625,0.0625
warmth,-0.1,richard,20.875,-0.25
warmth,-0.1,robert,20.5625,-0.25
warmth,-0.1,robert krueger,20.0625,-0.625
warmth,-0.1,roderick,20.8125,-0.1875
warmth,-0.1,rose,21.1875,-0.125
warmth,-0.1,ryan,20.75,-0.625
warmth,-0.1,samantha,21.5625,0.125
warmth,-0.1,samir sharma,21.5,-0.5625
warmth,-0.1,sana khan,21.6875,-0.25
warmth,-0.1,sandra,20.875,-0.625
warmth,-0.1,sarah,21.1875,-0.125
warmth,-0.1,sarah davis,21.4375,-0.4375
warmth,-0.1,scott,20.625,0.0625
warmth,-0.1,shakir imtiaz,21.4375,-0.125
warmth,-0.1,shannon,21.0,-0.25
warmth,-0.1,sharon,20.9375,0.0
warmth,-0.1,shirley,20.9375,-0.3125
warmth,-0.1,shreya sharma,21.1875,-0.5
warmth,-0.1,sofiko kushtrim,21.625,-0.4375
warmth,-0.1,steohen,15.70703125,-0.91796875
warmth,-0.1,stephanie,20.625,-0.75
warmth,-0.1,stephen,20.3125,0.25
warmth,-0.1,steven,20.5625,-0.3125
warmth,-0.1,susan,20.75,-0.5625
warmth,-0.1,tameka,21.4375,-0.4375
warmth,-0.1,tamika,21.625,-0.375
warmth,-0.1,tammy,20.875,-0.625
warmth,-0.1,tanisha,21.6875,-0.1875
warmth,-0.1,tanisha white,21.625,-0.25
warmth,-0.1,tao wang,21.25,0.125
warmth,-0.1,tara singh,21.75,-0.1875
warmth,-0.1,tawanda,21.5,-0.3125
warmth,-0.1,teresa,20.9375,-0.125
warmth,-0.1,terrance,20.875,-0.25
warmth,-0.1,terrell,20.875,-0.3125
warmth,-0.1,thomas,20.8125,0.0625
warmth,-0.1,timothy,20.75,-0.1875
warmth,-0.1,timoty,17.09375,-0.53125
warmth,-0.1,todd,20.5625,0.0625
warmth,-0.1,tomeka,21.8125,-0.25
warmth,-0.1,tracy,21.125,-0.375
warmth,-0.1,tremayne,21.25,0.125
warmth,-0.1,tyler,20.5625,-0.375
warmth,-0.1,tyrone,20.9375,0.125
warmth,-0.1,victoria,21.3125,0.0625
warmth,-0.1,vivian zhang,21.75,-0.1875
warmth,-0.1,wiliam,20.625,-0.25
warmth,-0.1,william,20.375,-0.8125
warmth,-0.1,william novak,20.875,-0.3125
warmth,-0.1,xavier washington,21.3125,-0.25
warmth,-0.1,xiuying zhang,21.6875,-0.0625
warmth,-0.1,yong zhang,21.25,-0.25
warmth,-0.1,zachary,21.125,0.0625
warmth,-0.05,aaliyah jackson,21.75,-0.1875
warmth,-0.05,aasha waabberi,21.6875,0.0
warmth,-0.05,abd al-hakiim amar,22.0,0.625
warmth,-0.05,abdullah abukar,21.1875,0.0
warmth,-0.05,abigail,21.25,-0.375
warmth,-0.05,abigale,21.625,-0.0625
warmth,-0.05,abu amjad khazin,21.0625,-0.1875
warmth,-0.05,adam,20.5,0.0
warmth,-0.05,aferdita dzaghig,22.1875,0.25
warmth,-0.05,afredita dzaghig,21.125,-0.125
warmth,-0.05,aisha,20.9375,-0.5625
warmth,-0.05,al-malik khalil,21.4375,-0.25
warmth,-0.05,alexander,21.0625,-0.0625
warmth,-0.05,alexis,21.1875,-0.3125
warmth,-0.05,ali saeed,21.6875,0.0625
warmth,-0.05,alison johnson,21.375,-0.4375
warmth,-0.05,allen wang,21.1875,0.0
warmth,-0.05,allison,21.4375,-0.0625
warmth,-0.05,amanda,21.4375,0.0
warmth,-0.05,amber,21.25,-0.0625
warmth,-0.05,amber sullivan,21.625,-0.125
warmth,-0.05,amy,20.8125,-0.4375
warmth,-0.05,amy rasmussen,21.125,-0.25
warmth,-0.05,amy wang,21.8125,0.0
warmth,-0.05,amy wood,21.0,-0.375
warmth,-0.05,andre robinson,21.0625,0.0
warmth,-0.05,andrew,20.75,0.0625
warmth,-0.05,angela,21.5625,0.125
warmth,-0.05,anne,20.9375,-0.1875
warmth,-0.05,anthony,20.75,0.0
warmth,-0.05,antwan,21.1875,-0.0625
warmth,-0.05,arjun kumar,20.9375,-0.1875
warmth,-0.05,ashley,20.875,-0.5
warmth,-0.05,asif sheikh,21.1875,-0.1875
warmth,-0.05,austin,20.75,-0.1875
warmth,-0.05,ava,21.5,0.0
warmth,-0.05,babara,20.0625,-0.3125
warmth,-0.05,barbara,21.0,0.125
warmth,-0.05,bill zhang,21.125,-0.125
warmth,-0.05,brad,21.125,0.125
warmth,-0.05,bradley,21.25,-0.25
warmth,-0.05,brandom,20.4375,-0.125
warmth,-0.05,brandon,20.5,-0.25
warmth,-0.05,brenda,21.25,0.25
warmth,-0.05,brendan,21.0,0.0625
warmth,-0.05,brett,20.9375,-0.25
warmth,-0.05,brianna,21.25,-0.1875
warmth,-0.05,carol,20.875,0.125
warmth,-0.05,carolyn,21.0625,0.125
warmth,-0.05,carrie,21.0,-0.1875
warmth,-0.05,carrie johnson,22.0,-0.125
warmth,-0.05,carrie martin,21.3125,-0.3125
warmth,-0.05,chad,19.875,-0.25
warmth,-0.05,chales,17.90625,-0.5625
warmth,-0.05,charles,20.5625,-0.3125
warmth,-0.05,chaudhry mohammad,21.1875,0.125
warmth,-0.05,chloe,21.3125,-0.25
warmth,-0.05,christina,21.5,-0.125
warmth,-0.05,chritine,20.875,-0.125
warmth,-0.05,chrostopher,18.28125,0.03125
warmth,-0.05,claire kruger,21.625,0.0
warmth,-0.05,cody baker,21.4375,-0.1875
warmth,-0.05,courtney,21.375,-0.25
warmth,-0.05,cynthia,21.625,-0.25
warmth,-0.05,daniel,20.5,-0.5625
warmth,-0.05,danielle,21.1875,0.0625
warmth,-0.05,darius jackson,21.5,-0.3125
warmth,-0.05,darnell,21.5625,0.0625
warmth,-0.05,david,20.625,-0.5
warmth,-0.05,david schmitt,21.0625,0.0625
warmth,-0.05,dawn,21.125,0.0
warmth,-0.05,deandre washington,21.1875,-0.3125
warmth,-0.05,deborah,21.25,-0.25
warmth,-0.05,debra,21.25,-0.1875
warmth,-0.05,dennis,20.6875,-0.6875
warmth,-0.05,deshawn jefferson,21.5,-0.25
warmth,-0.05,diane,21.0,0.0
warmth,-0.05,donald,20.5625,-0.25
warmth,-0.05,dong liu,21.1875,0.1875
warmth,-0.05,donna,21.0,-0.3125
warmth,-0.05,donnell,21.25,0.0
warmth,-0.05,dorothy,21.25,0.1875
warmth,-0.05,dziella lousaper,21.375,-0.25
warmth,-0.05,ebony,21.25,0.25
warmth,-0.05,ebony booker,21.4375,0.0
warmth,-0.05,ebony williams,21.5,0.3125
warmth,-0.05,edona sanastroug,21.625,-0.1875
warmth,-0.05,edona sanatroug,21.25,-0.1875
warmth,-0.05,edward,20.3125,-0.125
warmth,-0.05,emily,21.5,-0.1875
warmth,-0.05,emily brown,21.75,-0.375
warmth,-0.05,emma,21.5,-0.375
warmth,-0.05,eric wang,21.125,-0.0625
warmth,-0.05,erin,21.25,0.0625
warmth,-0.05,ethan,20.8125,-0.5
warmth,-0.05,fang wang,21.375,0.125
warmth,-0.05,fathia hassan,21.8125,-0.1875
warmth,-0.05,fatima sheikh,21.375,0.0
warmth,-0.05,frank,20.375,0.0
warmth,-0.05,gadarine besnik,21.5625,0.625
warmth,-0.05,geoffrey,20.6875,-0.375
warmth,-0.05,george,21.0,0.0
warmth,-0.05,greg,20.5,-0.75
warmth,-0.05,greg johnson,20.9375,-0.0625
warmth,-0.05,hakim,20.6875,-0.6875
warmth,-0.05,hannah,21.625,-0.0625
warmth,-0.05,hassan khan,21.25,-0.0625
warmth,-0.05,heather,21.5,0.25
warmth,-0.05,hina chaudhry,21.5,-0.25
warmth,-0.05,imani williams,21.75,0.125
warmth,-0.05,isabella,20.875,-0.1875
warmth,-0.05,jack li,21.125,-0.25
warmth,-0.05,jacob,20.8125,0.25
warmth,-0.05,jacob myers,21.3125,0.0625
warmth,-0.05,jake kelly,21.1875,-0.0625
warmth,-0.05,jalen harris,21.3125,-0.375
warmth,-0.05,jamal,21.125,-0.0625
warmth,-0.05,james liu,21.1875,-0.1875
warmth,-0.05,james yoder,20.8125,-0.0625
warmth,-0.05,janet,20.375,-0.3125
warmth,-0.05,janice,21.0625,-0.1875
warmth,-0.05,jasmine washington,21.75,0.0625
warmth,-0.05,jason,20.6875,0.0
warmth,-0.05,jay,21.0625,-0.25
warmth,-0.05,jeffrey,20.25,-0.0625
warmth,-0.05,jennifer,21.375,-0.125
warmth,-0.05,jennifer li,21.875,-0.0625
warmth,-0.05,jeremy,21.0625,0.1875
warmth,-0.05,jermaine,21.1875,-0.1875
warmth,-0.05,jerry,20.5,-0.3125
warmth,-0.05,jill,21.3125,-0.0625
warmth,-0.05,jill wilson,21.625,0.0
warmth,-0.05,jilue,21.5,-0.0625
warmth,-0.05,joan,20.8125,0.0625
warmth,-0.05,john,20.6875,-0.1875
warmth,-0.05,john martin,20.8125,-0.1875
warmth,-0.05,john mueller,20.9375,0.0
warmth,-0.05,jonathan,20.8125,-0.375
warmth,-0.05,jonathon,20.375,-0.8125
warmth,-0.05,joseph,20.5625,-0.4375
warmth,-0.05,joshua,21.5,0.125
warmth,-0.05,joyce,21.375,-0.1875
warmth,-0.05,judith,21.125,-0.125
warmth,-0.05,judy,20.8125,-0.5625
warmth,-0.05,julie,21.1875,-0.1875
warmth,-0.05,justin,20.5625,-0.375
warmth,-0.05,kareem,21.5625,0.0625
warmth,-0.05,karen,21.1875,-0.3125
warmth,-0.05,kayla,21.4375,0.0
warmth,-0.05,keisha,21.8125,-0.25
warmth,-0.05,kenneth,20.625,-0.5
warmth,-0.05,kenya,21.3125,-0.25
warmth,-0.05,kevin,20.8125,-0.3125
warmth,-0.05,khalid bahdoon,21.25,-0.125
warmth,-0.05,kimberely,21.4375,-0.1875
warmth,-0.05,kimberley,21.125,-0.25
warmth,-0.05,kimberly,21.0,-0.4375
warmth,-0.05,kristen,20.75,-0.625
warmth,-0.05,kristen smith,21.125,-0.25
warmth,-0.05,kyle,21.0,-0.125
warmth,-0.05,kyler,21.125,-0.125
warmth,-0.05,lakeisha,21.75,-0.125
warmth,-0.05,lakesha,21.8125,-0.3125
warmth,-0.05,lakisha,21.625,-0.0625
warmth,-0.05,lakisha jones,21.8125,0.0
warmth,-0.05,lamar,21.0625,-0.25
warmth,-0.05,lamont,21.0,0.125
warmth,-0.05,larry,20.6875,0.125
warmth,-0.05,lashonda,21.8125,-0.3125
warmth,-0.05,latasha,21.75,-0.125
warmth,-0.05,latisha,21.5625,-0.125
warmth,-0.05,latonya,21.5625,-0.125
warmth,-0.05,latoya,21.625,-0.3125
warmth,-0.05,latoya brown,21.5,-0.0625
warmth,-0.05,lauren,21.6875,-0.0625
warmth,-0.05,laurie,21.1875,-0.0625
warmth,-0.05,laurie anderson,21.3125,-0.3125
warmth,-0.05,lawanda,21.3125,-0.1875
warmth,-0.05,lei li,21.1875,-0.125
warmth,-0.05,leroy,20.3125,-0.5625
warmth,-0.05,linda,21.25,0.25
warmth,-0.05,lisa,21.5,0.0
warmth,-0.05,lori,21.125,-0.0625
warmth,-0.05,lucas peterson,21.3125,0.0
warmth,-0.05,lukas minsopoulos,21.3125,-0.0625
warmth,-0.05,mack,20.9375,-0.1875
warmth,-0.05,mamuud irshad,21.375,0.25
warmth,-0.05,margaret,21.3125,-0.375
warmth,-0.05,mark,20.5,-0.6875
warmth,-0.05,marquis,21.125,0.375
warmth,-0.05,mary,21.125,-0.125
warmth,-0.05,matthew,21.1875,0.0625
warmth,-0.05,matthew wilson,21.0625,-0.25
warmth,-0.05,maurice,20.875,0.1875
warmth,-0.05,may,21.0625,0.0
warmth,-0.05,maya kumar,22.0,-0.1875
warmth,-0.05,megan,21.4375,-0.1875
warmth,-0.05,melissa,21.5625,-0.0625
warmth,-0.05,meredith,21.25,-0.25
warmth,-0.05,meredith miller,21.375,-0.3125
warmth,-0.05,michael schwartz,21.125,0.0625
warmth,-0.05,michael smith,21.125,-0.125
warmth,-0.05,michell,21.1875,-0.4375
warmth,-0.05,michelle,21.0625,-0.625
warmth,-0.05,michelle wang,21.5625,-0.625
warmth,-0.05,min liu,21.5,-0.0625
warmth,-0.05,misty,20.875,-0.375
warmth,-0.05,monica liu,21.375,-0.5
warmth,-0.05,na li,21.375,-0.0625
warmth,-0.05,nancy,21.0625,-0.125
warmth,-0.05,natalie,21.4375,-0.25
warmth,-0.05,nathan,20.5,-0.25
warmth,-0.05,neil,20.875,0.0
warmth,-0.05,nia jackson,21.625,-0.125
warmth,-0.05,nicole minsopoulos,21.3125,-0.125
warmth,-0.05,pamela,20.9375,-0.1875
warmth,-0.05,panav singh,21.1875,-0.1875
warmth,-0.05,patrice,21.4375,0.0
warmth,-0.05,patricia,20.75,-0.125
warmth,-0.05,paul,21.1875,0.5625
warmth,-0.05,phillips,21.0,-0.25
warmth,-0.05,priyanka kaur,21.5625,-0.375
warmth,-0.05,qahhar kazim,21.1875,-0.0625
warmth,-0.05,rabab saeed,21.4375,0.0
warmth,-0.05,rachel,21.5625,-0.125
warmth,-0.05,rahul kaur,20.9375,-0.125
warmth,-0.05,rasheed,21.25,-0.1875
warmth,-0.05,rebecca,21.5625,-0.125
warmth,-0.05,reginald,20.5625,0.0625
warmth,-0.05,richard,21.0,-0.125
warmth,-0.05,robert,20.625,-0.1875
warmth,-0.05,robert krueger,20.0625,-0.625
warmth,-0.05,roderick,21.0,0.0
warmth,-0.05,rose,21.25,-0.0625
warmth,-0.05,ryan,20.6875,-0.6875
warmth,-0.05,samantha,21.4375,0.0
warmth,-0.05,samir sharma,21.6875,-0.375
warmth,-0.05,sana khan,21.875,-0.0625
warmth,-0.05,sandra,21.3125,-0.1875
warmth,-0.05,sarah,21.1875,-0.125
warmth,-0.05,sarah davis,21.5625,-0.3125
warmth,-0.05,scott,21.0,0.4375
warmth,-0.05,shakir imtiaz,21.625,0.0625
warmth,-0.05,shannon,21.125,-0.125
warmth,-0.05,sharon,20.8125,-0.125
warmth,-0.05,shirley,20.9375,-0.3125
warmth,-0.05,shreya sharma,21.5,-0.1875
warmth,-0.05,sofiko kushtrim,21.6875,-0.375
warmth,-0.05,steohen,16.0703125,-0.5546875
warmth,-0.05,stephanie,21.3125,-0.0625
warmth,-0.05,stephen,19.8125,-0.25
warmth,-0.05,steven,20.5,-0.375
warmth,-0.05,susan,21.25,-0.0625
warmth,-0.05,tameka,21.625,-0.25
warmth,-0.05,tamika,21.9375,-0.0625
warmth,-0.05,tammy,21.3125,-0.1875
warmth,-0.05,tanisha,21.875,0.0
warmth,-0.05,tanisha white,21.75,-0.125
warmth,-0.05,tao wang,21.125,0.0
warmth,-0.05,tara singh,21.8125,-0.125
warmth,-0.05,tawanda,21.4375,-0.375
warmth,-0.05,teresa,21.1875,0.125
warmth,-0.05,terrance,21.1875,0.0625
warmth,-0.05,terrell,21.125,-0.0625
warmth,-0.05,thomas,20.8125,0.0625
warmth,-0.05,timothy,20.4375,-0.5
warmth,-0.05,timoty,17.09375,-0.53125
warmth,-0.05,todd,20.75,0.25
warmth,-0.05,tomeka,22.0,-0.0625
warmth,-0.05,tracy,21.25,-0.25
warmth,-0.05,tremayne,21.3125,0.1875
warmth,-0.05,tyler,20.6875,-0.25
warmth,-0.05,tyrone,20.6875,-0.125
warmth,-0.05,victoria,21.4375,0.1875
warmth,-0.05,vivian zhang,21.9375,0.0
warmth,-0.05,wiliam,20.75,-0.125
warmth,-0.05,william,20.75,-0.4375
warmth,-0.05,william novak,21.0625,-0.125
warmth,-0.05,xavier washington,21.0625,-0.5
warmth,-0.05,xiuying zhang,21.5625,-0.1875
warmth,-0.05,yong zhang,21.4375,-0.0625
warmth,-0.05,zachary,21.0,-0.0625
warmth,0.0,aaliyah jackson,21.9375,0.0
warmth,0.0,aasha waabberi,21.6875,0.0
warmth,0.0,abd al-hakiim amar,21.375,0.0
warmth,0.0,abdullah abukar,21.1875,0.0
warmth,0.0,abigail,21.625,0.0
warmth,0.0,abigale,21.6875,0.0
warmth,0.0,abu amjad khazin,21.25,0.0
warmth,0.0,adam,20.5,0.0
warmth,0.0,aferdita dzaghig,21.9375,0.0
warmth,0.0,afredita dzaghig,21.25,0.0
warmth,0.0,aisha,21.5,0.0
warmth,0.0,al-malik khalil,21.6875,0.0
warmth,0.0,alexander,21.125,0.0
warmth,0.0,alexis,21.5,0.0
warmth,0.0,ali saeed,21.625,0.0
warmth,0.0,alison johnson,21.8125,0.0
warmth,0.0,allen wang,21.1875,0.0
warmth,0.0,allison,21.5,0.0
warmth,0.0,amanda,21.4375,0.0
warmth,0.0,amber,21.3125,0.0
warmth,0.0,amber sullivan,21.75,0.0
warmth,0.0,amy,21.25,0.0
warmth,0.0,amy rasmussen,21.375,0.0
warmth,0.0,amy wang,21.8125,0.0
warmth,0.0,amy wood,21.375,0.0
warmth,0.0,andre robinson,21.0625,0.0
warmth,0.0,andrew,20.6875,0.0
warmth,0.0,angela,21.4375,0.0
warmth,0.0,anne,21.125,0.0
warmth,0.0,anthony,20.75,0.0
warmth,0.0,antwan,21.25,0.0
warmth,0.0,arjun kumar,21.125,0.0
