mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,warmth,0.05,-25.1875,0.21875,warmth,warmth,target,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,warmth,0.05,-25.90625,0.21875,warmth,warmth,target,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,warmth,0.05,-25.8125,0.125,warmth,warmth,target,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,warmth,0.05,-24.9375,-0.0625,warmth,warmth,target,,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,warmth,0.05,-25.1875,0.40625,warmth,warmth,target,,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,warmth,0.1,27.03125,0.21875,warmth,warmth,target,,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,warmth,0.1,25.0625,0.6875,warmth,warmth,target,,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,warmth,0.1,26.6875,0.4375,warmth,warmth,target,,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,warmth,0.1,26.65625,0.34375,warmth,warmth,target,,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,warmth,0.1,26.90625,0.21875,warmth,warmth,target,,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,warmth,0.1,26.375,0.5,warmth,warmth,target,,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,warmth,0.1,27.3125,0.4375,warmth,warmth,target,,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,warmth,0.1,26.90625,0.3125,warmth,warmth,target,,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,warmth,0.1,26.96875,0.46875,warmth,warmth,target,,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,warmth,0.1,27.0,0.53125,warmth,warmth,target,,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,warmth,0.1,-25.34375,0.5,warmth,warmth,target,,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,warmth,0.1,-24.875,0.625,warmth,warmth,target,,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,warmth,0.1,-25.375,0.59375,warmth,warmth,target,,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,warmth,0.1,-25.125,0.375,warmth,warmth,target,,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,warmth,0.1,-25.125,0.5,warmth,warmth,target,,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,warmth,0.1,-24.9375,0.46875,warmth,warmth,target,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,warmth,0.1,-25.75,0.375,warmth,warmth,target,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,warmth,0.1,-25.5,0.4375,warmth,warmth,target,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,warmth,0.1,-24.5,0.375,warmth,warmth,target,,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,warmth,0.1,-25.25,0.34375,warmth,warmth,target,,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,competence,-0.1,26.15625,-0.65625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,competence,-0.1,23.171875,-1.203125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,competence,-0.1,25.5625,-0.6875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,competence,-0.1,25.5625,-0.75,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,competence,-0.1,25.75,-0.9375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,competence,-0.1,25.15625,-0.71875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,competence,-0.1,25.78125,-1.09375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,competence,-0.1,25.625,-0.96875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,competence,-0.1,25.59375,-0.90625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,competence,-0.1,25.53125,-0.9375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,competence,-0.1,-24.078125,1.765625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,competence,-0.1,-23.8125,1.6875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,competence,-0.1,-24.546875,1.421875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,competence,-0.1,-24.25,1.25,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,competence,-0.1,-24.28125,1.34375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,competence,-0.1,-24.34375,1.0625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,competence,-0.1,-24.65625,1.46875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,competence,-0.1,-24.390625,1.546875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,competence,-0.1,-23.515625,1.359375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,competence,-0.1,-23.921875,1.671875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,competence,-0.05,26.5625,-0.25,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,competence,-0.05,23.84375,-0.53125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,competence,-0.05,25.96875,-0.28125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,competence,-0.05,25.9375,-0.375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,competence,-0.05,26.375,-0.3125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,competence,-0.05,25.875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,competence,-0.05,26.5,-0.375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,competence,-0.05,26.25,-0.34375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,competence,-0.05,25.96875,-0.53125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,competence,-0.05,26.21875,-0.25,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,competence,-0.05,-25.0625,0.78125,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,competence,-0.05,-24.78125,0.71875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,competence,-0.05,-25.6875,0.28125,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,competence,-0.05,-25.15625,0.34375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,competence,-0.05,-25.15625,0.46875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,competence,-0.05,-25.0625,0.34375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,competence,-0.05,-25.625,0.5,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,competence,-0.05,-25.21875,0.71875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,competence,-0.05,-24.3125,0.5625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,competence,-0.05,-25.03125,0.5625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,competence,0.0,26.8125,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,competence,0.0,24.375,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,competence,0.0,26.25,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,competence,0.0,26.3125,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,competence,0.0,26.6875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,competence,0.0,25.875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,competence,0.0,26.875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,competence,0.0,26.59375,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,competence,0.0,26.5,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,competence,0.0,26.46875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,competence,0.0,-25.84375,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,competence,0.0,-25.5,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,competence,0.0,-25.96875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,competence,0.0,-25.5,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,competence,0.0,-25.625,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,competence,0.0,-25.40625,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,competence,0.0,-26.125,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,competence,0.0,-25.9375,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,competence,0.0,-24.875,0.0,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,competence,0.0,-25.59375,0.0,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,competence,0.05,26.90625,0.09375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,competence,0.05,25.0,0.625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,competence,0.05,26.375,0.125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,competence,0.05,26.15625,-0.15625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,competence,0.05,26.96875,0.28125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,competence,0.05,26.25,0.375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,competence,0.05,27.25,0.375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,competence,0.05,26.75,0.15625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,competence,0.05,26.6875,0.1875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,competence,0.05,26.65625,0.1875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,competence,0.05,-26.0,-0.15625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,competence,0.05,-25.59375,-0.09375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,competence,0.05,-26.0625,-0.09375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,competence,0.05,-25.5625,-0.0625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,competence,0.05,-25.875,-0.25,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,competence,0.05,-25.5,-0.09375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,competence,0.05,-26.25,-0.125,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,competence,0.05,-25.90625,0.03125,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,competence,0.05,-25.28125,-0.40625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,competence,0.05,-25.6875,-0.09375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,competence,0.1,26.59375,-0.21875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,competence,0.1,24.78125,0.40625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,competence,0.1,25.9375,-0.3125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,competence,0.1,26.0,-0.3125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,competence,0.1,26.75,0.0625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,competence,0.1,25.84375,-0.03125,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,competence,0.1,26.8125,-0.0625,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,competence,0.1,26.25,-0.34375,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,competence,0.1,26.3125,-0.1875,warmth,competence,cross_axis,,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,competence,0.1,26.5625,0.09375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,competence,0.1,-25.6875,0.15625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,competence,0.1,-25.21875,0.28125,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,competence,0.1,-25.78125,0.1875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,competence,0.1,-25.25,0.25,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,competence,0.1,-25.40625,0.21875,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,competence,0.1,-25.4375,-0.03125,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,competence,0.1,-26.03125,0.09375,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,competence,0.1,-25.875,0.0625,warmth,competence,cross_axis,,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,competence,0.1,-24.875,0.0,warmth,competence,cross_axis,,raw
