axis,strength,name,margin,delta
warmth,-0.1,kenneth,14.125,-3.095703125
warmth,-0.1,ashley,14.09375,-2.966796875
warmth,-0.1,lucas peterson,14.109375,-3.08984375
warmth,-0.1,james yoder,14.140625,-2.8671875
warmth,-0.1,amy wang,13.84375,-3.4111328125
warmth,-0.1,kevin,13.984375,-2.953125
warmth,-0.1,edona sanatroug,14.265625,-2.798828125
warmth,-0.1,tremayne,13.953125,-3.09375
warmth,-0.1,joyce,14.46875,-2.8984375
warmth,-0.1,shirley,14.078125,-3.009765625
warmth,-0.1,aferdita dzaghig,14.171875,-3.173828125
warmth,-0.1,lauren,14.421875,-2.841796875
warmth,-0.1,brandom,13.71875,-3.2578125
warmth,-0.1,shakir imtiaz,14.5,-3.045166015625
warmth,-0.1,jeffrey,14.015625,-3.2421875
warmth,-0.1,brett,13.96875,-2.98828125
warmth,-0.1,kyler,14.1875,-3.103515625
warmth,-0.1,chritine,13.6875,-3.11328125
warmth,-0.1,latasha,13.921875,-3.23828125
warmth,-0.1,abu amjad khazin,14.265625,-3.146484375
warmth,-0.1,yong zhang,14.265625,-2.640625
warmth,-0.1,meredith miller,14.296875,-3.03515625
warmth,-0.1,jamal,14.21875,-2.8203125
warmth,-0.1,mack,14.109375,-2.890625
warmth,-0.1,jonathan,14.09375,-3.171875
warmth,-0.1,carrie,13.9375,-3.291015625
warmth,-0.1,zachary,13.859375,-3.08203125
warmth,-0.1,william novak,14.4375,-2.97265625
warmth,-0.1,joshua,14.328125,-3.087890625
warmth,-0.1,amber sullivan,14.234375,-3.251953125
warmth,-0.1,sarah davis,14.359375,-3.21630859375
warmth,-0.1,adam,14.140625,-2.921875
warmth,-0.1,shreya sharma,14.28125,-3.2197265625
warmth,-0.1,donnell,14.03125,-2.98828125
warmth,-0.1,patrice,14.171875,-2.92578125
warmth,-0.1,sarah,14.296875,-3.13623046875
warmth,-0.1,lei li,14.125,-3.1572265625
warmth,-0.1,janet,14.0,-3.107421875
warmth,-0.1,susan,14.171875,-3.0078125
warmth,-0.1,lashonda,14.15625,-2.859375
warmth,-0.1,brad,13.9375,-3.0390625
warmth,-0.1,michael smith,14.25,-2.783203125
warmth,-0.1,deborah,14.109375,-3.015625
warmth,-0.1,tara singh,14.296875,-3.12841796875
warmth,-0.1,courtney,14.046875,-2.96875
warmth,-0.1,carrie martin,14.203125,-3.251953125
warmth,-0.1,mamuud irshad,14.015625,-3.162109375
warmth,-0.1,ava,14.265625,-2.8623046875
warmth,-0.1,dziella lousaper,14.125,-3.154296875
warmth,-0.1,abdullah abukar,14.5625,-2.9912109375
warmth,-0.1,bill zhang,14.1875,-2.90234375
