mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_063,-0.05,0.088671875,0.0220703125,0.17149902343749993,20,norm_preserving,sd_matched,0.18618959914612832,-0.2416243564760182,-1.2977328356906912,8.432780305156484e-05,competence,,random,063,raw
steering,competence,random_063,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.18618959914612832,0.0,0.0,0.0,competence,,random,063,raw
steering,competence,random_063,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.18618959914612832,0.0,0.0,0.0,competence,,random,063,raw
steering,competence,random_063,0.05,0.036474609375,-0.07212402343749999,0.1370764160156249,20,additive,sd_matched,0.18618959914612832,0.2416243564760182,1.2977328356906912,9.05743072507903e-05,competence,,random,063,raw
steering,competence,random_063,0.05,0.036474609375,-0.07212402343749999,0.1370764160156249,20,norm_preserving,sd_matched,0.18618959914612832,0.2416243564760182,1.2977328356906912,9.05743072507903e-05,competence,,random,063,raw
steering,competence,random_063,0.1,0.116943359375,4.516601562500646e-05,0.22886108398437496,20,additive,sd_matched,0.18618959914612832,0.4832487129520364,2.5954656713813824,0.0001845445658545941,competence,,random,063,raw
steering,competence,random_063,0.1,0.116943359375,4.516601562500646e-05,0.22886108398437496,20,norm_preserving,sd_matched,0.18618959914612832,0.4832487129520364,2.5954656713813824,0.0001845445658545941,competence,,random,063,raw
steering,competence,random_064,-0.1,0.4978515625,0.3673779296875,0.6191601562499999,20,additive,sd_matched,0.22800843039985716,-0.5917880538883805,-2.595465671381383,0.00028130682767368853,competence,,random,064,raw
steering,competence,random_064,-0.1,0.4978515625,0.3673779296875,0.6191601562499999,20,norm_preserving,sd_matched,0.22800843039985716,-0.5917880538883805,-2.595465671381383,0.00028130682767368853,competence,,random,064,raw
steering,competence,random_064,-0.05,0.1623046875,0.1113232421875,0.21796875,20,additive,sd_matched,0.22800843039985716,-0.29589402694419026,-1.2977328356906914,0.00011740525951609015,competence,,random,064,raw
steering,competence,random_064,-0.05,0.1623046875,0.1113232421875,0.21796875,20,norm_preserving,sd_matched,0.22800843039985716,-0.29589402694419026,-1.2977328356906914,0.00011740525951609015,competence,,random,064,raw
steering,competence,random_064,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.22800843039985716,0.0,0.0,0.0,competence,,random,064,raw
steering,competence,random_064,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.22800843039985716,0.0,0.0,0.0,competence,,random,064,raw
steering,competence,random_064,0.05,0.45546875,0.36996704101562505,0.54228515625,20,additive,sd_matched,0.22800843039985716,0.29589402694419026,1.2977328356906914,0.0001243903097929433,competence,,random,064,raw
steering,competence,random_064,0.05,0.45546875,0.36996704101562505,0.54228515625,20,norm_preserving,sd_matched,0.22800843039985716,0.29589402694419026,1.2977328356906914,0.0001243903097929433,competence,,random,064,raw
steering,competence,random_064,0.1,1.2193359375,1.11015625,1.3443408203124998,20,additive,sd_matched,0.22800843039985716,0.5917880538883805,2.595465671381383,0.0002395377669017762,competence,,random,064,raw
steering,competence,random_064,0.1,1.2193359375,1.11015625,1.3443408203124998,20,norm_preserving,sd_matched,0.22800843039985716,0.5917880538883805,2.595465671381383,0.0002395377669017762,competence,,random,064,raw
steering,competence,random_065,-0.1,1.0021759033203126,0.8765625,1.140478286743164,20,additive,sd_matched,0.24562430523807546,-0.6375094523023273,-2.595465671381383,0.00022654334316030145,competence,,random,065,raw
steering,competence,random_065,-0.1,1.0021759033203126,0.8765625,1.140478286743164,20,norm_preserving,sd_matched,0.24562430523807546,-0.6375094523023273,-2.595465671381383,0.00022654334316030145,competence,,random,065,raw
steering,competence,random_065,-0.05,0.3304931640625,0.246671142578125,0.4271874999999998,20,additive,sd_matched,0.24562430523807546,-0.3187547261511636,-1.2977328356906914,0.0001036774629028514,competence,,random,065,raw
