mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_001,0.1,-1.7015625,-1.8922265624999999,-1.5,20,norm_preserving,sd_matched,0.28028869347373614,0.5411598477284213,1.9307230734911165,0.0003204844833817333,competence,,random,001,raw
steering,competence,random_002,-0.1,0.63125,0.4296875,0.8515625,20,additive,sd_matched,0.22827489187459246,-0.44073560084096547,-1.9307230734911165,0.00025326063041575253,competence,,random,002,raw
steering,competence,random_002,-0.1,0.63125,0.4296875,0.8515625,20,norm_preserving,sd_matched,0.22827489187459246,-0.44073560084096547,-1.9307230734911165,0.00025326063041575253,competence,,random,002,raw
steering,competence,random_002,-0.05,0.6375,0.4780859375000001,0.8110156249999996,20,additive,sd_matched,0.22827489187459246,-0.22036780042048273,-0.9653615367455582,0.00010427080997033045,competence,,random,002,raw
steering,competence,random_002,-0.05,0.6375,0.4780859375000001,0.8110156249999996,20,norm_preserving,sd_matched,0.22827489187459246,-0.22036780042048273,-0.9653615367455582,0.00010427080997033045,competence,,random,002,raw
steering,competence,random_002,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.22827489187459246,0.0,0.0,0.0,competence,,random,002,raw
steering,competence,random_002,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.22827489187459246,0.0,0.0,0.0,competence,,random,002,raw
steering,competence,random_002,0.05,-0.771875,-0.8953125,-0.640625,20,additive,sd_matched,0.22827489187459246,0.22036780042048273,0.9653615367455582,0.00011367605475243181,competence,,random,002,raw
steering,competence,random_002,0.05,-0.771875,-0.8953125,-0.640625,20,norm_preserving,sd_matched,0.22827489187459246,0.22036780042048273,0.9653615367455582,0.00011367605475243181,competence,,random,002,raw
steering,competence,random_002,0.1,-2.3859375,-2.6359375,-2.1265625,20,additive,sd_matched,0.22827489187459246,0.44073560084096547,1.9307230734911165,0.0003080001624766737,competence,,random,002,raw
steering,competence,random_002,0.1,-2.3859375,-2.6359375,-2.1265625,20,norm_preserving,sd_matched,0.22827489187459246,0.44073560084096547,1.9307230734911165,0.0003080001624766737,competence,,random,002,raw
steering,competence,random_003,-0.1,-2.3578125,-2.4546875,-2.2671875,20,additive,sd_matched,0.2521772782966776,-0.4868844898175859,-1.9307230734911163,0.0003171525604557246,competence,,random,003,raw
steering,competence,random_003,-0.1,-2.3578125,-2.4546875,-2.2671875,20,norm_preserving,sd_matched,0.2521772782966776,-0.4868844898175859,-1.9307230734911163,0.0003171525604557246,competence,,random,003,raw
steering,competence,random_003,-0.05,-1.075,-1.2312890625,-0.9108984375000002,20,additive,sd_matched,0.2521772782966776,-0.24344224490879296,-0.9653615367455581,0.00013562204549089074,competence,,random,003,raw
steering,competence,random_003,-0.05,-1.075,-1.2312890625,-0.9108984375000002,20,norm_preserving,sd_matched,0.2521772782966776,-0.24344224490879296,-0.9653615367455581,0.00013562204549089074,competence,,random,003,raw
steering,competence,random_003,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.2521772782966776,0.0,0.0,0.0,competence,,random,003,raw
steering,competence,random_003,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.2521772782966776,0.0,0.0,0.0,competence,,random,003,raw
steering,competence,random_003,0.05,0.5375,0.428125,0.6328125,20,additive,sd_matched,0.2521772782966776,0.24344224490879296,0.9653615367455581,0.00015666366380173713,competence,,random,003,raw
steering,competence,random_003,0.05,0.5375,0.428125,0.6328125,20,norm_preserving,sd_matched,0.2521772782966776,0.24344224490879296,0.9653615367455581,0.00015666366380173713,competence,,random,003,raw
steering,competence,random_003,0.1,1.44375,1.2296484375,1.6859375,20,additive,sd_matched,0.2521772782966776,0.4868844898175859,1.9307230734911163,0.000401552562834695,competence,,random,003,raw
steering,competence,random_003,0.1,1.44375,1.2296484375,1.6859375,20,norm_preserving,sd_matched,0.2521772782966776,0.4868844898175859,1.9307230734911163,0.000401552562834695,competence,,random,003,raw
