mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.0,-13.25,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.0,-15.125,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.0,-14.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.0,-14.5625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.0,-15.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.0,-14.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.0,-14.6875,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.0,-13.875,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.0,-15.5,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.0,-14.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.25,13.625,2.5
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.25,13.375,1.875
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.25,14.625,3.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.25,15.375,4.25
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.25,13.375,2.5
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.25,15.125,3.625
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.25,15.625,3.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.25,14.125,2.125
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.25,13.5,2.25
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.25,16.0,4.75
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.25,-6.5,6.75
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.25,-5.375,9.75
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.25,-4.25,10.125
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.25,-5.75,8.8125
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.25,-5.125,10.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.25,-4.625,9.5
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.25,-5.375,9.3125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.25,-5.0,8.875
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.25,-5.625,9.875
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.25,-4.625,9.875
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,raw_dense,0.5,19.25,8.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,raw_dense,0.5,18.75,7.25
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,raw_dense,0.5,18.75,7.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,raw_dense,0.5,18.75,7.625
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,raw_dense,0.5,18.75,7.875
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,raw_dense,0.5,18.0,6.5
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,raw_dense,0.5,19.0,7.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,raw_dense,0.5,18.25,6.25
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,raw_dense,0.5,19.375,8.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,raw_dense,0.5,19.0,7.75
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,raw_dense,0.5,7.75,21.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,raw_dense,0.5,8.0,23.125
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,raw_dense,0.5,7.0,21.375
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,raw_dense,0.5,6.5,21.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,raw_dense,0.5,6.875,22.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,raw_dense,0.5,7.0,21.125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,raw_dense,0.5,6.375,21.0625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,raw_dense,0.5,7.125,21.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,raw_dense,0.5,6.875,22.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,raw_dense,0.5,6.375,20.875
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,-0.5,6.0,-5.125
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,-0.5,6.125,-5.375
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,-0.5,6.875,-4.75
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,-0.5,6.125,-5.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,-0.5,6.25,-4.625
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,-0.5,5.625,-5.875
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,-0.5,6.125,-5.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,-0.5,5.625,-6.375
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,-0.5,6.5,-4.75
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,-0.5,5.875,-5.375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,-0.5,-4.625,8.625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,-0.5,-4.5,10.625
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,-0.5,-4.625,9.75
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,-0.5,-5.375,9.1875
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,-0.5,-4.8125,10.3125
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,-0.5,-5.25,8.875
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,-0.5,-5.125,9.5625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,-0.5,-5.375,8.5
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,-0.5,-4.25,11.25
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,-0.5,-5.375,9.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,-0.25,13.0,1.875
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,-0.25,13.0,1.5
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,-0.25,15.25,3.625
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,-0.25,13.75,2.625
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,-0.25,13.125,2.25
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,-0.25,13.5,2.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,-0.25,14.0,2.125
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,-0.25,13.75,1.75
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,-0.25,12.5,1.25
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,-0.25,13.75,2.5
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,-0.25,-19.875,-6.625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,-0.25,-18.0,-2.875
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,-0.25,-17.875,-3.5
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,-0.25,-18.25,-3.6875
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,-0.25,-19.125,-4.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,-0.25,-18.75,-4.625
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,-0.25,-18.5,-3.8125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,-0.25,-17.0,-3.125
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,-0.25,-18.875,-3.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,-0.25,-18.125,-3.625
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.0,11.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.0,11.5,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.0,11.625,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.0,11.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.0,10.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.0,11.5,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.0,11.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.0,12.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.0,11.25,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.0,11.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.0,-13.25,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.0,-15.125,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.0,-14.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.0,-14.5625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.0,-15.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.0,-14.125,0.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.0,-14.6875,0.0
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.0,-13.875,0.0
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.0,-15.5,0.0
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.0,-14.5,0.0
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.25,16.625,5.5
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.25,16.0,4.5
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.25,16.625,5.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.25,18.125,7.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.25,15.125,4.25
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.25,16.75,5.25
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.25,17.625,5.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.25,17.25,5.25
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.25,15.375,4.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.25,16.625,5.375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.25,-5.5,7.75
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.25,-4.125,11.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.25,-4.0,10.375
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.25,-4.5,10.0625
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.25,-3.625,11.5
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.25,-6.125,8.0
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.25,-3.5,11.1875
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.25,-3.75,10.125
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.25,-6.625,8.875
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.25,-3.0,11.5
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,sae_reconstructed,0.5,10.5,-0.625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,sae_reconstructed,0.5,9.4375,-2.0625
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,sae_reconstructed,0.5,7.6875,-3.9375
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,sae_reconstructed,0.5,8.5,-2.625
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,sae_reconstructed,0.5,9.75,-1.125
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,sae_reconstructed,0.5,8.875,-2.625
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,sae_reconstructed,0.5,10.0,-1.875
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,sae_reconstructed,0.5,8.8125,-3.1875
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,sae_reconstructed,0.5,11.375,0.125
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,sae_reconstructed,0.5,8.9375,-2.3125
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,sae_reconstructed,0.5,9.125,22.375
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,sae_reconstructed,0.5,4.25,19.375
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,sae_reconstructed,0.5,6.125,20.5
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,sae_reconstructed,0.5,5.125,19.6875
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,sae_reconstructed,0.5,5.625,20.75
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,sae_reconstructed,0.5,5.6875,19.8125
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,sae_reconstructed,0.5,5.875,20.5625
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,sae_reconstructed,0.5,5.46875,19.34375
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,sae_reconstructed,0.5,6.03125,21.53125
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,sae_reconstructed,0.5,5.8125,20.3125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,-0.5,6.5,-4.625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,-0.5,7.625,-3.875
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,-0.5,6.8125,-4.8125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,-0.5,7.125,-4.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,-0.5,7.1875,-3.6875
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,-0.5,6.1875,-5.3125
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,-0.5,7.125,-4.75
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,-0.5,6.4375,-5.5625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,-0.5,7.375,-3.875
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,-0.5,6.3125,-4.9375
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,-0.5,-6.25,7.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,-0.5,-6.875,8.25
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,-0.5,-7.0,7.375
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,-0.5,-6.875,7.6875
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,-0.5,-7.4375,7.6875
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,-0.5,-6.9375,7.1875
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,axis_specific,-0.5,-7.25,7.4375
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,axis_specific,-0.5,-7.125,6.75
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,axis_specific,-0.5,-7.0625,8.4375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,axis_specific,-0.5,-7.375,7.125
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,-0.25,8.5625,-2.5625
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,-0.25,9.0,-2.5
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,-0.25,9.5,-2.125
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,-0.25,9.25,-1.875
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,-0.25,8.5,-2.375
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,-0.25,8.875,-2.625
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,-0.25,9.625,-2.25
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,-0.25,9.375,-2.625
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,-0.25,8.75,-2.5
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,-0.25,9.0,-2.25
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,-0.25,-9.625,3.625
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,-0.25,-10.25,4.875
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,-0.25,-9.75,4.625
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,-0.25,-9.625,4.9375
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,-0.25,-10.25,4.875
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,-0.25,-9.75,4.375
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,axis_specific,-0.25,-9.875,4.8125
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,axis_specific,-0.25,-9.25,4.625
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,axis_specific,-0.25,-10.125,5.375
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,axis_specific,-0.25,-9.75,4.75
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,axis_specific,0.0,11.125,0.0
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,axis_specific,0.0,11.5,0.0
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,axis_specific,0.0,11.625,0.0
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,axis_specific,0.0,11.125,0.0
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,axis_specific,0.0,10.875,0.0
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,axis_specific,0.0,11.5,0.0
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,axis_specific,0.0,11.875,0.0
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,axis_specific,0.0,12.0,0.0
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,axis_specific,0.0,11.25,0.0
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,axis_specific,0.0,11.25,0.0
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,axis_specific,0.0,-13.25,0.0
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,axis_specific,0.0,-15.125,0.0
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,axis_specific,0.0,-14.375,0.0
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,axis_specific,0.0,-14.5625,0.0
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,axis_specific,0.0,-15.125,0.0
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,axis_specific,0.0,-14.125,0.0
