axis,strength,name,margin,delta
warmth,-0.5,aaliyah jackson,14.5,-11.1875
warmth,-0.5,aasha waabberi,14.25,-11.25
warmth,-0.5,abd al-hakiim amar,13.6875,-11.875
warmth,-0.5,abdullah abukar,13.9375,-11.6875
warmth,-0.5,abigail,14.5625,-11.3125
warmth,-0.5,abigale,14.0625,-11.59375
warmth,-0.5,abu amjad khazin,13.9375,-11.46875
warmth,-0.5,adam,14.4375,-11.15625
warmth,-0.5,aferdita dzaghig,14.375,-11.28125
warmth,-0.5,afredita dzaghig,13.1875,-11.625
warmth,-0.5,aisha,14.6875,-11.3125
warmth,-0.5,al-malik khalil,14.1875,-11.28125
warmth,-0.5,alexander,14.375,-11.5
warmth,-0.5,alexis,14.125,-11.71875
warmth,-0.5,ali saeed,14.5625,-11.09375
warmth,-0.5,alison johnson,14.75,-11.09375
warmth,-0.5,allen wang,14.625,-10.875
warmth,-0.5,allison,14.625,-11.3125
warmth,-0.5,amanda,14.6875,-10.90625
warmth,-0.5,amber,14.625,-11.09375
warmth,-0.5,amber sullivan,14.75,-10.90625
warmth,-0.5,amy,14.3125,-11.625
warmth,-0.5,amy rasmussen,14.625,-11.15625
warmth,-0.5,amy wang,14.8125,-10.96875
warmth,-0.5,amy wood,14.625,-11.0625
warmth,-0.5,andre robinson,14.5,-11.25
warmth,-0.5,andrew,13.9375,-11.875
warmth,-0.5,angela,14.9375,-10.78125
warmth,-0.5,anne,14.8125,-11.125
warmth,-0.5,anthony,14.25,-11.34375
warmth,-0.5,antwan,14.25,-11.5625
warmth,-0.5,arjun kumar,14.4375,-11.21875
warmth,-0.5,ashley,14.5625,-11.4375
warmth,-0.5,asif sheikh,14.25,-11.15625
warmth,-0.5,austin,15.0,-10.8125
warmth,-0.5,ava,14.4375,-11.28125
warmth,-0.5,babara,12.0,-11.78125
warmth,-0.5,barbara,15.0,-10.78125
warmth,-0.5,bill zhang,14.6875,-10.9375
warmth,-0.5,brad,14.0625,-11.375
warmth,-0.5,bradley,14.375,-11.59375
warmth,-0.5,brandom,11.4375,-12.3515625
warmth,-0.5,brandon,14.3125,-11.34375
warmth,-0.5,brenda,14.4375,-11.40625
warmth,-0.5,brendan,14.3125,-11.34375
warmth,-0.5,brett,14.125,-11.34375
warmth,-0.5,brianna,14.25,-11.53125
warmth,-0.5,carol,14.6875,-11.125
