alpha_absolute,axis,condition,control_scale,decision_flipped,delta_margin,direction,direction_sd,direction_type,intervention,judgment_axis,label,margin,max_relative_norm_drift,mode,random_id,standardized_shift,steering_axis,story_id,strength,topic_idx,vector_kind
0.45516180318366684,warmth,low_warmth,sd_matched,False,0.625,random_073,0.262652456941541,random,additive,warmth,0,-24.96875,6.524633499793708e-05,steering,073,1.7329432531635254,,low_warmth_t097_s00197,0.05,97,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.125,random_073,0.262652456941541,random,additive,warmth,1,26.6875,9.944792691385373e-05,steering,073,3.4658865063270508,,high_warmth_t019_s00004,0.1,19,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-1.4296875,random_073,0.262652456941541,random,additive,warmth,1,22.9453125,0.00010446042142575607,steering,073,3.4658865063270508,,high_warmth_t003_s00028,0.1,3,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.03125,random_073,0.262652456941541,random,additive,warmth,1,26.21875,0.00010446042142575607,steering,073,3.4658865063270508,,high_warmth_t008_s00048,0.1,8,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.1875,random_073,0.262652456941541,random,additive,warmth,1,26.125,0.00010446042142575607,steering,073,3.4658865063270508,,high_warmth_t035_s00092,0.1,35,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.375,random_073,0.262652456941541,random,additive,warmth,1,26.3125,0.00010446042142575607,steering,073,3.4658865063270508,,high_warmth_t056_s00128,0.1,56,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.84375,random_073,0.262652456941541,random,additive,warmth,1,25.03125,0.00010797548020491377,steering,073,3.4658865063270508,,high_warmth_t057_s00132,0.1,57,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.1875,random_073,0.262652456941541,random,additive,warmth,1,26.6875,0.00010797548020491377,steering,073,3.4658865063270508,,high_warmth_t066_s00140,0.1,66,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.3125,random_073,0.262652456941541,random,additive,warmth,1,26.28125,0.00010797548020491377,steering,073,3.4658865063270508,,high_warmth_t078_s00164,0.1,78,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.75,random_073,0.262652456941541,random,additive,warmth,1,25.75,0.00010797548020491377,steering,073,3.4658865063270508,,high_warmth_t079_s00168,0.1,79,raw
0.9103236063673337,warmth,high_warmth,sd_matched,False,-0.6875,random_073,0.262652456941541,random,additive,warmth,1,25.78125,0.00012046576739521697,steering,073,3.4658865063270508,,high_warmth_t097_s00196,0.1,97,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,0.046875,random_073,0.262652456941541,random,additive,warmth,0,-25.796875,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t019_s00005,0.1,19,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.484375,random_073,0.262652456941541,random,additive,warmth,0,-25.984375,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t003_s00029,0.1,3,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.203125,random_073,0.262652456941541,random,additive,warmth,0,-26.171875,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t008_s00049,0.1,8,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.640625,random_073,0.262652456941541,random,additive,warmth,0,-26.140625,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t035_s00093,0.1,35,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.484375,random_073,0.262652456941541,random,additive,warmth,0,-26.109375,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t056_s00129,0.1,56,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.578125,random_073,0.262652456941541,random,additive,warmth,0,-25.984375,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t057_s00133,0.1,57,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.40625,random_073,0.262652456941541,random,additive,warmth,0,-26.53125,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t066_s00141,0.1,66,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.046875,random_073,0.262652456941541,random,additive,warmth,0,-25.984375,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t078_s00165,0.1,78,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.734375,random_073,0.262652456941541,random,additive,warmth,0,-25.609375,0.00012046576739521697,steering,073,3.4658865063270508,,low_warmth_t079_s00169,0.1,79,raw
0.9103236063673337,warmth,low_warmth,sd_matched,False,-0.1875,random_073,0.262652456941541,random,additive,warmth,0,-25.78125,0.00012180271733086556,steering,073,3.4658865063270508,,low_warmth_t097_s00197,0.1,97,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,1.25,random_074,0.28814206983942636,random,additive,warmth,1,28.0625,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t019_s00004,-0.1,19,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,-0.15625,random_074,0.28814206983942636,random,additive,warmth,1,24.21875,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t003_s00028,-0.1,3,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,1.40625,random_074,0.28814206983942636,random,additive,warmth,1,27.65625,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t008_s00048,-0.1,8,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,1.0625,random_074,0.28814206983942636,random,additive,warmth,1,27.375,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t035_s00092,-0.1,35,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,0.65625,random_074,0.28814206983942636,random,additive,warmth,1,27.34375,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t056_s00128,-0.1,56,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,1.25,random_074,0.28814206983942636,random,additive,warmth,1,27.125,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t057_s00132,-0.1,57,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,0.5,random_074,0.28814206983942636,random,additive,warmth,1,27.375,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t066_s00140,-0.1,66,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,1.125,random_074,0.28814206983942636,random,additive,warmth,1,27.71875,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t078_s00164,-0.1,78,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,0.75,random_074,0.28814206983942636,random,additive,warmth,1,27.25,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t079_s00168,-0.1,79,raw
-0.9986677117616145,warmth,high_warmth,sd_matched,False,1.1875,random_074,0.28814206983942636,random,additive,warmth,1,27.65625,0.00019421958131715655,steering,074,-3.4658865063270508,,high_warmth_t097_s00196,-0.1,97,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.890625,random_074,0.28814206983942636,random,additive,warmth,0,-20.953125,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t019_s00005,-0.1,19,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.1953125,random_074,0.28814206983942636,random,additive,warmth,0,-21.3046875,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t003_s00029,-0.1,3,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.9296875,random_074,0.28814206983942636,random,additive,warmth,0,-21.0390625,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t008_s00049,-0.1,8,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.34375,random_074,0.28814206983942636,random,additive,warmth,0,-21.15625,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t035_s00093,-0.1,35,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,3.9921875,random_074,0.28814206983942636,random,additive,warmth,0,-21.6328125,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t056_s00129,-0.1,56,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.15234375,random_074,0.28814206983942636,random,additive,warmth,0,-21.25390625,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t057_s00133,-0.1,57,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.52734375,random_074,0.28814206983942636,random,additive,warmth,0,-21.59765625,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t066_s00141,-0.1,66,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.48828125,random_074,0.28814206983942636,random,additive,warmth,0,-21.44921875,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t078_s00165,-0.1,78,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,3.625,random_074,0.28814206983942636,random,additive,warmth,0,-21.25,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t079_s00169,-0.1,79,raw
-0.9986677117616145,warmth,low_warmth,sd_matched,False,4.21875,random_074,0.28814206983942636,random,additive,warmth,0,-21.375,0.00019451839034445584,steering,074,-3.4658865063270508,,low_warmth_t097_s00197,-0.1,97,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.28125,random_074,0.28814206983942636,random,additive,warmth,1,27.09375,7.714533421676606e-05,steering,074,-1.7329432531635254,,high_warmth_t019_s00004,-0.05,19,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,-0.515625,random_074,0.28814206983942636,random,additive,warmth,1,23.859375,7.714533421676606e-05,steering,074,-1.7329432531635254,,high_warmth_t003_s00028,-0.05,3,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.0625,random_074,0.28814206983942636,random,additive,warmth,1,26.3125,7.714533421676606e-05,steering,074,-1.7329432531635254,,high_warmth_t008_s00048,-0.05,8,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.1875,random_074,0.28814206983942636,random,additive,warmth,1,26.5,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t035_s00092,-0.05,35,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.1875,random_074,0.28814206983942636,random,additive,warmth,1,26.875,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t056_s00128,-0.05,56,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,25.875,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t057_s00132,-0.05,57,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.03125,random_074,0.28814206983942636,random,additive,warmth,1,26.90625,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t066_s00140,-0.05,66,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.125,random_074,0.28814206983942636,random,additive,warmth,1,26.71875,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t078_s00164,-0.05,78,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,-0.375,random_074,0.28814206983942636,random,additive,warmth,1,26.125,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t079_s00168,-0.05,79,raw
-0.49933385588080725,warmth,high_warmth,sd_matched,False,0.21875,random_074,0.28814206983942636,random,additive,warmth,1,26.6875,7.741084118606523e-05,steering,074,-1.7329432531635254,,high_warmth_t097_s00196,-0.05,97,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.59375,random_074,0.28814206983942636,random,additive,warmth,0,-23.25,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t019_s00005,-0.05,19,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.203125,random_074,0.28814206983942636,random,additive,warmth,0,-23.296875,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t003_s00029,-0.05,3,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.921875,random_074,0.28814206983942636,random,additive,warmth,0,-23.046875,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t008_s00049,-0.05,8,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.3125,random_074,0.28814206983942636,random,additive,warmth,0,-23.1875,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t035_s00093,-0.05,35,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,1.9375,random_074,0.28814206983942636,random,additive,warmth,0,-23.6875,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t056_s00129,-0.05,56,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.46875,random_074,0.28814206983942636,random,additive,warmth,0,-22.9375,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t057_s00133,-0.05,57,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.4375,random_074,0.28814206983942636,random,additive,warmth,0,-23.6875,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t066_s00141,-0.05,66,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.703125,random_074,0.28814206983942636,random,additive,warmth,0,-23.234375,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t078_s00165,-0.05,78,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.1796875,random_074,0.28814206983942636,random,additive,warmth,0,-22.6953125,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t079_s00169,-0.05,79,raw
-0.49933385588080725,warmth,low_warmth,sd_matched,False,2.40625,random_074,0.28814206983942636,random,additive,warmth,0,-23.1875,7.759650179650635e-05,steering,074,-1.7329432531635254,,low_warmth_t097_s00197,-0.05,97,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.8125,0.0,steering,074,0.0,,high_warmth_t019_s00004,0.0,19,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,24.375,0.0,steering,074,0.0,,high_warmth_t003_s00028,0.0,3,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.25,0.0,steering,074,0.0,,high_warmth_t008_s00048,0.0,8,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.3125,0.0,steering,074,0.0,,high_warmth_t035_s00092,0.0,35,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.6875,0.0,steering,074,0.0,,high_warmth_t056_s00128,0.0,56,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,25.875,0.0,steering,074,0.0,,high_warmth_t057_s00132,0.0,57,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.875,0.0,steering,074,0.0,,high_warmth_t066_s00140,0.0,66,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.59375,0.0,steering,074,0.0,,high_warmth_t078_s00164,0.0,78,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.5,0.0,steering,074,0.0,,high_warmth_t079_s00168,0.0,79,raw
0.0,warmth,high_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,1,26.46875,0.0,steering,074,0.0,,high_warmth_t097_s00196,0.0,97,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.84375,0.0,steering,074,0.0,,low_warmth_t019_s00005,0.0,19,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.5,0.0,steering,074,0.0,,low_warmth_t003_s00029,0.0,3,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.96875,0.0,steering,074,0.0,,low_warmth_t008_s00049,0.0,8,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.5,0.0,steering,074,0.0,,low_warmth_t035_s00093,0.0,35,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.625,0.0,steering,074,0.0,,low_warmth_t056_s00129,0.0,56,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.40625,0.0,steering,074,0.0,,low_warmth_t057_s00133,0.0,57,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-26.125,0.0,steering,074,0.0,,low_warmth_t066_s00141,0.0,66,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.9375,0.0,steering,074,0.0,,low_warmth_t078_s00165,0.0,78,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-24.875,0.0,steering,074,0.0,,low_warmth_t079_s00169,0.0,79,raw
0.0,warmth,low_warmth,sd_matched,False,0.0,random_074,0.28814206983942636,random,additive,warmth,0,-25.59375,0.0,steering,074,0.0,,low_warmth_t097_s00197,0.0,97,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.5625,random_074,0.28814206983942636,random,additive,warmth,1,28.375,6.598218897124752e-05,steering,074,1.7329432531635254,,high_warmth_t019_s00004,0.05,19,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.15625,random_074,0.28814206983942636,random,additive,warmth,1,25.53125,6.598218897124752e-05,steering,074,1.7329432531635254,,high_warmth_t003_s00028,0.05,3,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.09375,random_074,0.28814206983942636,random,additive,warmth,1,27.34375,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t008_s00048,0.05,8,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,0.90625,random_074,0.28814206983942636,random,additive,warmth,1,27.21875,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t035_s00092,0.05,35,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.0,random_074,0.28814206983942636,random,additive,warmth,1,27.6875,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t056_s00128,0.05,56,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.0625,random_074,0.28814206983942636,random,additive,warmth,1,26.9375,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t057_s00132,0.05,57,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.125,random_074,0.28814206983942636,random,additive,warmth,1,28.0,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t066_s00140,0.05,66,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,0.875,random_074,0.28814206983942636,random,additive,warmth,1,27.46875,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t078_s00164,0.05,78,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,0.90625,random_074,0.28814206983942636,random,additive,warmth,1,27.40625,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t079_s00168,0.05,79,raw
0.49933385588080725,warmth,high_warmth,sd_matched,False,1.1875,random_074,0.28814206983942636,random,additive,warmth,1,27.65625,7.295469549717382e-05,steering,074,1.7329432531635254,,high_warmth_t097_s00196,0.05,97,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.3125,random_074,0.28814206983942636,random,additive,warmth,0,-28.15625,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t019_s00005,0.05,19,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.59375,random_074,0.28814206983942636,random,additive,warmth,0,-28.09375,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t003_s00029,0.05,3,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.96875,random_074,0.28814206983942636,random,additive,warmth,0,-28.9375,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t008_s00049,0.05,8,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.9375,random_074,0.28814206983942636,random,additive,warmth,0,-28.4375,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t035_s00093,0.05,35,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.75,random_074,0.28814206983942636,random,additive,warmth,0,-28.375,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t056_s00129,0.05,56,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-3.0625,random_074,0.28814206983942636,random,additive,warmth,0,-28.46875,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t057_s00133,0.05,57,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.9375,random_074,0.28814206983942636,random,additive,warmth,0,-29.0625,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t066_s00141,0.05,66,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.875,random_074,0.28814206983942636,random,additive,warmth,0,-28.8125,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t078_s00165,0.05,78,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-3.125,random_074,0.28814206983942636,random,additive,warmth,0,-28.0,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t079_s00169,0.05,79,raw
0.49933385588080725,warmth,low_warmth,sd_matched,False,-2.65625,random_074,0.28814206983942636,random,additive,warmth,0,-28.25,7.295469549717382e-05,steering,074,1.7329432531635254,,low_warmth_t097_s00197,0.05,97,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-1.9375,random_074,0.28814206983942636,random,additive,warmth,1,24.875,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t019_s00004,0.1,19,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-4.65625,random_074,0.28814206983942636,random,additive,warmth,1,19.71875,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t003_s00028,0.1,3,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-1.765625,random_074,0.28814206983942636,random,additive,warmth,1,24.484375,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t008_s00048,0.1,8,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-2.640625,random_074,0.28814206983942636,random,additive,warmth,1,23.671875,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t035_s00092,0.1,35,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-4.2109375,random_074,0.28814206983942636,random,additive,warmth,1,22.4765625,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t056_s00128,0.1,56,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-1.8125,random_074,0.28814206983942636,random,additive,warmth,1,24.0625,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t057_s00132,0.1,57,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-2.21875,random_074,0.28814206983942636,random,additive,warmth,1,24.65625,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t066_s00140,0.1,66,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-3.03125,random_074,0.28814206983942636,random,additive,warmth,1,23.5625,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t078_s00164,0.1,78,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-3.3046875,random_074,0.28814206983942636,random,additive,warmth,1,23.1953125,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t079_s00168,0.1,79,raw
0.9986677117616145,warmth,high_warmth,sd_matched,False,-4.0546875,random_074,0.28814206983942636,random,additive,warmth,1,22.4140625,0.00013199284148868173,steering,074,3.4658865063270508,,high_warmth_t097_s00196,0.1,97,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.3125,random_074,0.28814206983942636,random,additive,warmth,0,-27.15625,0.00013200353714637458,steering,074,3.4658865063270508,,low_warmth_t019_s00005,0.1,19,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.625,random_074,0.28814206983942636,random,additive,warmth,0,-27.125,0.00013200353714637458,steering,074,3.4658865063270508,,low_warmth_t003_s00029,0.1,3,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.875,random_074,0.28814206983942636,random,additive,warmth,0,-27.84375,0.00013200353714637458,steering,074,3.4658865063270508,,low_warmth_t008_s00049,0.1,8,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-2.46875,random_074,0.28814206983942636,random,additive,warmth,0,-27.96875,0.00013200353714637458,steering,074,3.4658865063270508,,low_warmth_t035_s00093,0.1,35,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.375,random_074,0.28814206983942636,random,additive,warmth,0,-27.0,0.00013200353714637458,steering,074,3.4658865063270508,,low_warmth_t056_s00129,0.1,56,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-2.171875,random_074,0.28814206983942636,random,additive,warmth,0,-27.578125,0.0001334284752374515,steering,074,3.4658865063270508,,low_warmth_t057_s00133,0.1,57,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.8125,random_074,0.28814206983942636,random,additive,warmth,0,-27.9375,0.0001334284752374515,steering,074,3.4658865063270508,,low_warmth_t066_s00141,0.1,66,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.75,random_074,0.28814206983942636,random,additive,warmth,0,-27.6875,0.0001334284752374515,steering,074,3.4658865063270508,,low_warmth_t078_s00165,0.1,78,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-2.84375,random_074,0.28814206983942636,random,additive,warmth,0,-27.71875,0.0001334284752374515,steering,074,3.4658865063270508,,low_warmth_t079_s00169,0.1,79,raw
0.9986677117616145,warmth,low_warmth,sd_matched,False,-1.875,random_074,0.28814206983942636,random,additive,warmth,0,-27.46875,0.0001334284752374515,steering,074,3.4658865063270508,,low_warmth_t097_s00197,0.1,97,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,0.96875,random_075,0.3308976122890271,random,additive,warmth,1,27.78125,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t019_s00004,-0.1,19,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,-1.3046875,random_075,0.3308976122890271,random,additive,warmth,1,23.0703125,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t003_s00028,-0.1,3,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,1.15625,random_075,0.3308976122890271,random,additive,warmth,1,27.40625,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t008_s00048,-0.1,8,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,0.4375,random_075,0.3308976122890271,random,additive,warmth,1,26.75,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t035_s00092,-0.1,35,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,-0.15625,random_075,0.3308976122890271,random,additive,warmth,1,26.53125,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t056_s00128,-0.1,56,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,0.0,random_075,0.3308976122890271,random,additive,warmth,1,25.875,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t057_s00132,-0.1,57,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,0.75,random_075,0.3308976122890271,random,additive,warmth,1,27.625,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t066_s00140,-0.1,66,raw
-1.146853569408379,warmth,high_warmth,sd_matched,False,0.75,random_075,0.3308976122890271,random,additive,warmth,1,27.34375,0.0001772780087776482,steering,075,-3.4658865063270508,,high_warmth_t078_s00164,-0.1,78,raw
