mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift
steering,competence,random_054,-0.1,-0.0375,-0.1,0.025,20,additive,sd_matched,0.020946214626353342,-0.02805920349911107,-1.3395834999135627,0.0003850217326544225
steering,competence,random_054,-0.1,-0.0375,-0.1,0.025,20,norm_preserving,sd_matched,0.020946214626353342,-0.02805920349911107,-1.3395834999135627,0.0003850217326544225
steering,competence,random_054,-0.05,-0.0125,-0.0625,0.03125,20,additive,sd_matched,0.020946214626353342,-0.014029601749555535,-0.6697917499567814,0.0002143715973943472
steering,competence,random_054,-0.05,-0.0125,-0.0625,0.03125,20,norm_preserving,sd_matched,0.020946214626353342,-0.014029601749555535,-0.6697917499567814,0.0002143715973943472
steering,competence,random_054,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.020946214626353342,0.0,0.0,0.0
steering,competence,random_054,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.020946214626353342,0.0,0.0,0.0
steering,competence,random_054,0.05,-0.04375,-0.09375,0.00625,20,additive,sd_matched,0.020946214626353342,0.014029601749555535,0.6697917499567814,0.0002051743067568168
steering,competence,random_054,0.05,-0.04375,-0.09375,0.00625,20,norm_preserving,sd_matched,0.020946214626353342,0.014029601749555535,0.6697917499567814,0.0002051743067568168
steering,competence,random_054,0.1,-0.0375,-0.075,0.00625,20,additive,sd_matched,0.020946214626353342,0.02805920349911107,1.3395834999135627,0.000445729645434767
steering,competence,random_054,0.1,-0.0375,-0.075,0.00625,20,norm_preserving,sd_matched,0.020946214626353342,0.02805920349911107,1.3395834999135627,0.000445729645434767
steering,competence,random_055,-0.1,0.025,-0.04375,0.0875,20,additive,sd_matched,0.01971031015353732,-0.026403606259857357,-1.339583499913563,0.00028364628087729216
steering,competence,random_055,-0.1,0.025,-0.04375,0.0875,20,norm_preserving,sd_matched,0.01971031015353732,-0.026403606259857357,-1.339583499913563,0.00028364628087729216
steering,competence,random_055,-0.05,0.01875,-0.025,0.0625,20,additive,sd_matched,0.01971031015353732,-0.013201803129928679,-0.6697917499567815,0.0001959514629561454
steering,competence,random_055,-0.05,0.01875,-0.025,0.0625,20,norm_preserving,sd_matched,0.01971031015353732,-0.013201803129928679,-0.6697917499567815,0.0001959514629561454
steering,competence,random_055,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.01971031015353732,0.0,0.0,0.0
steering,competence,random_055,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.01971031015353732,0.0,0.0,0.0
steering,competence,random_055,0.05,-0.0125,-0.1,0.075,20,additive,sd_matched,0.01971031015353732,0.013201803129928679,0.6697917499567815,0.00021120412566233426
steering,competence,random_055,0.05,-0.0125,-0.1,0.075,20,norm_preserving,sd_matched,0.01971031015353732,0.013201803129928679,0.6697917499567815,0.00021120412566233426
steering,competence,random_055,0.1,-0.09375,-0.16875,-0.01875,20,additive,sd_matched,0.01971031015353732,0.026403606259857357,1.339583499913563,0.00029850247665308416
steering,competence,random_055,0.1,-0.09375,-0.16875,-0.01875,20,norm_preserving,sd_matched,0.01971031015353732,0.026403606259857357,1.339583499913563,0.00029850247665308416
steering,competence,random_056,-0.1,0.0,-0.05,0.05,20,additive,sd_matched,0.017494394934058296,-0.023435202794635915,-1.3395834999135627,0.00031288445461541414
steering,competence,random_056,-0.1,0.0,-0.05,0.05,20,norm_preserving,sd_matched,0.017494394934058296,-0.023435202794635915,-1.3395834999135627,0.00031288445461541414
steering,competence,random_056,-0.05,0.00625,-0.04375,0.0625,20,additive,sd_matched,0.017494394934058296,-0.011717601397317957,-0.6697917499567814,0.00013642257545143366
steering,competence,random_056,-0.05,0.00625,-0.04375,0.0625,20,norm_preserving,sd_matched,0.017494394934058296,-0.011717601397317957,-0.6697917499567814,0.00013642257545143366
steering,competence,random_056,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.017494394934058296,0.0,0.0,0.0
steering,competence,random_056,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.017494394934058296,0.0,0.0,0.0
steering,competence,random_056,0.05,-0.0125,-0.08125,0.05625,20,additive,sd_matched,0.017494394934058296,0.011717601397317957,0.6697917499567814,0.00013656016380991787
steering,competence,random_056,0.05,-0.0125,-0.08125,0.05625,20,norm_preserving,sd_matched,0.017494394934058296,0.011717601397317957,0.6697917499567814,0.00013656016380991787
steering,competence,random_056,0.1,-0.0125,-0.05625,0.03125,20,additive,sd_matched,0.017494394934058296,0.023435202794635915,1.3395834999135627,0.00027318912907503545
steering,competence,random_056,0.1,-0.0125,-0.05625,0.03125,20,norm_preserving,sd_matched,0.017494394934058296,0.023435202794635915,1.3395834999135627,0.00027318912907503545
steering,competence,random_057,-0.1,-0.03125,-0.1,0.03125,20,additive,sd_matched,0.01830559969747746,-0.024521879310763512,-1.3395834999135627,0.00031724743894301355
steering,competence,random_057,-0.1,-0.03125,-0.1,0.03125,20,norm_preserving,sd_matched,0.01830559969747746,-0.024521879310763512,-1.3395834999135627,0.00031724743894301355
steering,competence,random_057,-0.05,-0.00625,-0.0625,0.05,20,additive,sd_matched,0.01830559969747746,-0.012260939655381756,-0.6697917499567814,0.000163337288540788
steering,competence,random_057,-0.05,-0.00625,-0.0625,0.05,20,norm_preserving,sd_matched,0.01830559969747746,-0.012260939655381756,-0.6697917499567814,0.000163337288540788
steering,competence,random_057,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.01830559969747746,0.0,0.0,0.0
steering,competence,random_057,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.01830559969747746,0.0,0.0,0.0
steering,competence,random_057,0.05,-0.025,-0.06875,0.01875,20,additive,sd_matched,0.01830559969747746,0.012260939655381756,0.6697917499567814,0.0001426171511411667
steering,competence,random_057,0.05,-0.025,-0.06875,0.01875,20,norm_preserving,sd_matched,0.01830559969747746,0.012260939655381756,0.6697917499567814,0.0001426171511411667
steering,competence,random_057,0.1,-0.025,-0.075,0.025,20,additive,sd_matched,0.01830559969747746,0.024521879310763512,1.3395834999135627,0.0002625257184263319
steering,competence,random_057,0.1,-0.025,-0.075,0.025,20,norm_preserving,sd_matched,0.01830559969747746,0.024521879310763512,1.3395834999135627,0.0002625257184263319
steering,competence,random_058,-0.1,-0.08125,-0.1439062499999997,-0.0125,20,additive,sd_matched,0.019852422463955806,-0.026593977566028555,-1.3395834999135627,0.00035670341458171606
steering,competence,random_058,-0.1,-0.08125,-0.1439062499999997,-0.0125,20,norm_preserving,sd_matched,0.019852422463955806,-0.026593977566028555,-1.3395834999135627,0.00035670341458171606
steering,competence,random_058,-0.05,-0.06875,-0.125,-0.0125,20,additive,sd_matched,0.019852422463955806,-0.013296988783014278,-0.6697917499567814,0.00017734497669152915
steering,competence,random_058,-0.05,-0.06875,-0.125,-0.0125,20,norm_preserving,sd_matched,0.019852422463955806,-0.013296988783014278,-0.6697917499567814,0.00017734497669152915
steering,competence,random_058,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.019852422463955806,0.0,0.0,0.0
steering,competence,random_058,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.019852422463955806,0.0,0.0,0.0
steering,competence,random_058,0.05,0.00625,-0.0625,0.06875,20,additive,sd_matched,0.019852422463955806,0.013296988783014278,0.6697917499567814,0.00016746242181397974
steering,competence,random_058,0.05,0.00625,-0.0625,0.06875,20,norm_preserving,sd_matched,0.019852422463955806,0.013296988783014278,0.6697917499567814,0.00016746242181397974
steering,competence,random_058,0.1,-0.0125,-0.0625,0.03125,20,additive,sd_matched,0.019852422463955806,0.026593977566028555,1.3395834999135627,0.0003221709339413792
steering,competence,random_058,0.1,-0.0125,-0.0625,0.03125,20,norm_preserving,sd_matched,0.019852422463955806,0.026593977566028555,1.3395834999135627,0.0003221709339413792
steering,competence,random_059,-0.1,-0.00625,-0.06875,0.06875,20,additive,sd_matched,0.027242913635274115,-0.03649415759538342,-1.3395834999135627,0.00046723539708182216
steering,competence,random_059,-0.1,-0.00625,-0.06875,0.06875,20,norm_preserving,sd_matched,0.027242913635274115,-0.03649415759538342,-1.3395834999135627,0.00046723539708182216
steering,competence,random_059,-0.05,-0.025,-0.08125,0.025,20,additive,sd_matched,0.027242913635274115,-0.01824707879769171,-0.6697917499567814,0.00022930718841962516
steering,competence,random_059,-0.05,-0.025,-0.08125,0.025,20,norm_preserving,sd_matched,0.027242913635274115,-0.01824707879769171,-0.6697917499567814,0.00022930718841962516
steering,competence,random_059,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.027242913635274115,0.0,0.0,0.0
steering,competence,random_059,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.027242913635274115,0.0,0.0,0.0
steering,competence,random_059,0.05,-0.05625,-0.11875,0.0,20,additive,sd_matched,0.027242913635274115,0.01824707879769171,0.6697917499567814,0.00020642000890802592
steering,competence,random_059,0.05,-0.05625,-0.11875,0.0,20,norm_preserving,sd_matched,0.027242913635274115,0.01824707879769171,0.6697917499567814,0.00020642000890802592
steering,competence,random_059,0.1,-0.0125,-0.0625,0.0375,20,additive,sd_matched,0.027242913635274115,0.03649415759538342,1.3395834999135627,0.0005336134345270693
steering,competence,random_059,0.1,-0.0125,-0.0625,0.0375,20,norm_preserving,sd_matched,0.027242913635274115,0.03649415759538342,1.3395834999135627,0.0005336134345270693
steering,competence,random_060,-0.1,0.0,-0.05625,0.0625,20,additive,sd_matched,0.020605359096407996,-0.02760259905534199,-1.3395834999135627,0.00050045654643327
steering,competence,random_060,-0.1,0.0,-0.05625,0.0625,20,norm_preserving,sd_matched,0.020605359096407996,-0.02760259905534199,-1.3395834999135627,0.00050045654643327
steering,competence,random_060,-0.05,0.00625,-0.03125,0.05,20,additive,sd_matched,0.020605359096407996,-0.013801299527670995,-0.6697917499567814,0.00021519708388950676
steering,competence,random_060,-0.05,0.00625,-0.03125,0.05,20,norm_preserving,sd_matched,0.020605359096407996,-0.013801299527670995,-0.6697917499567814,0.00021519708388950676
steering,competence,random_060,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.020605359096407996,0.0,0.0,0.0
steering,competence,random_060,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.020605359096407996,0.0,0.0,0.0
steering,competence,random_060,0.05,-0.03125,-0.09375,0.03125,20,additive,sd_matched,0.020605359096407996,0.013801299527670995,0.6697917499567814,0.00023916801728773862
steering,competence,random_060,0.05,-0.03125,-0.09375,0.03125,20,norm_preserving,sd_matched,0.020605359096407996,0.013801299527670995,0.6697917499567814,0.00023916801728773862
steering,competence,random_060,0.1,-0.01875,-0.0875,0.04375,20,additive,sd_matched,0.020605359096407996,0.02760259905534199,1.3395834999135627,0.0005825242842547596
steering,competence,random_060,0.1,-0.01875,-0.0875,0.04375,20,norm_preserving,sd_matched,0.020605359096407996,0.02760259905534199,1.3395834999135627,0.0005825242842547596
steering,competence,random_061,-0.1,0.01875,-0.0375,0.06875,20,additive,sd_matched,0.019916589884444395,-0.026679935183747085,-1.339583499913563,0.00044317421270534396
steering,competence,random_061,-0.1,0.01875,-0.0375,0.06875,20,norm_preserving,sd_matched,0.019916589884444395,-0.026679935183747085,-1.339583499913563,0.00044317421270534396
steering,competence,random_061,-0.05,0.00625,-0.025,0.0375,20,additive,sd_matched,0.019916589884444395,-0.013339967591873543,-0.6697917499567815,0.000200987997232005
steering,competence,random_061,-0.05,0.00625,-0.025,0.0375,20,norm_preserving,sd_matched,0.019916589884444395,-0.013339967591873543,-0.6697917499567815,0.000200987997232005
steering,competence,random_061,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.019916589884444395,0.0,0.0,0.0
steering,competence,random_061,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.019916589884444395,0.0,0.0,0.0
steering,competence,random_061,0.05,-0.01875,-0.06875,0.03125,20,additive,sd_matched,0.019916589884444395,0.013339967591873543,0.6697917499567815,0.00016965247050393373
steering,competence,random_061,0.05,-0.01875,-0.06875,0.03125,20,norm_preserving,sd_matched,0.019916589884444395,0.013339967591873543,0.6697917499567815,0.00016965247050393373
steering,competence,random_061,0.1,0.0,-0.04375,0.04375,20,additive,sd_matched,0.019916589884444395,0.026679935183747085,1.339583499913563,0.0004879577027168125
steering,competence,random_061,0.1,0.0,-0.04375,0.04375,20,norm_preserving,sd_matched,0.019916589884444395,0.026679935183747085,1.339583499913563,0.0004879577027168125
steering,competence,random_062,-0.1,-0.025,-0.1125,0.05,20,additive,sd_matched,0.02033627404836932,-0.027242137164915935,-1.339583499913563,0.00035113099147565663
steering,competence,random_062,-0.1,-0.025,-0.1125,0.05,20,norm_preserving,sd_matched,0.02033627404836932,-0.027242137164915935,-1.339583499913563,0.00035113099147565663
steering,competence,random_062,-0.05,0.0125,-0.08125,0.0875,20,additive,sd_matched,0.02033627404836932,-0.013621068582457967,-0.6697917499567815,0.00023087352747097611
steering,competence,random_062,-0.05,0.0125,-0.08125,0.0875,20,norm_preserving,sd_matched,0.02033627404836932,-0.013621068582457967,-0.6697917499567815,0.00023087352747097611
steering,competence,random_062,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.02033627404836932,0.0,0.0,0.0
steering,competence,random_062,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.02033627404836932,0.0,0.0,0.0
steering,competence,random_062,0.05,-0.03125,-0.075,0.0125,20,additive,sd_matched,0.02033627404836932,0.013621068582457967,0.6697917499567815,0.0002491409541107714
steering,competence,random_062,0.05,-0.03125,-0.075,0.0125,20,norm_preserving,sd_matched,0.02033627404836932,0.013621068582457967,0.6697917499567815,0.0002491409541107714
steering,competence,random_062,0.1,-0.03125,-0.1,0.03125,20,additive,sd_matched,0.02033627404836932,0.027242137164915935,1.339583499913563,0.0003750812029466033
steering,competence,random_062,0.1,-0.03125,-0.1,0.03125,20,norm_preserving,sd_matched,0.02033627404836932,0.027242137164915935,1.339583499913563,0.0003750812029466033
steering,competence,random_063,-0.1,-0.00625,-0.05,0.0375,20,additive,sd_matched,0.020729722955724818,-0.027769194829268377,-1.3395834999135627,0.0003477756108622998
steering,competence,random_063,-0.1,-0.00625,-0.05,0.0375,20,norm_preserving,sd_matched,0.020729722955724818,-0.027769194829268377,-1.3395834999135627,0.0003477756108622998
steering,competence,random_063,-0.05,-0.05,-0.10625,0.00625,20,additive,sd_matched,0.020729722955724818,-0.013884597414634188,-0.6697917499567814,0.00020238304568920285
steering,competence,random_063,-0.05,-0.05,-0.10625,0.00625,20,norm_preserving,sd_matched,0.020729722955724818,-0.013884597414634188,-0.6697917499567814,0.00020238304568920285
steering,competence,random_063,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.020729722955724818,0.0,0.0,0.0
steering,competence,random_063,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.020729722955724818,0.0,0.0,0.0
steering,competence,random_063,0.05,0.00625,-0.06875,0.075,20,additive,sd_matched,0.020729722955724818,0.013884597414634188,0.6697917499567814,0.00019272261124569923
steering,competence,random_063,0.05,0.00625,-0.06875,0.075,20,norm_preserving,sd_matched,0.020729722955724818,0.013884597414634188,0.6697917499567814,0.00019272261124569923
steering,competence,random_063,0.1,0.0125,-0.0375,0.06875,20,additive,sd_matched,0.020729722955724818,0.027769194829268377,1.3395834999135627,0.0003825527091976255
steering,competence,random_063,0.1,0.0125,-0.0375,0.06875,20,norm_preserving,sd_matched,0.020729722955724818,0.027769194829268377,1.3395834999135627,0.0003825527091976255
steering,competence,random_064,-0.1,-0.1,-0.1625,-0.0375,20,additive,sd_matched,0.019834320355098065,-0.026569728279689085,-1.3395834999135627,0.00035679584834724665
steering,competence,random_064,-0.1,-0.1,-0.1625,-0.0375,20,norm_preserving,sd_matched,0.019834320355098065,-0.026569728279689085,-1.3395834999135627,0.00035679584834724665
steering,competence,random_064,-0.05,-0.01875,-0.0625,0.03125,20,additive,sd_matched,0.019834320355098065,-0.013284864139844543,-0.6697917499567814,0.00021771469619125128
steering,competence,random_064,-0.05,-0.01875,-0.0625,0.03125,20,norm_preserving,sd_matched,0.019834320355098065,-0.013284864139844543,-0.6697917499567814,0.00021771469619125128
steering,competence,random_064,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.019834320355098065,0.0,0.0,0.0
steering,competence,random_064,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.019834320355098065,0.0,0.0,0.0
steering,competence,random_064,0.05,-0.01875,-0.075,0.03125,20,additive,sd_matched,0.019834320355098065,0.013284864139844543,0.6697917499567814,0.0002104358864016831
steering,competence,random_064,0.05,-0.01875,-0.075,0.03125,20,norm_preserving,sd_matched,0.019834320355098065,0.013284864139844543,0.6697917499567814,0.0002104358864016831
steering,competence,random_064,0.1,0.01875,-0.01875,0.06875,20,additive,sd_matched,0.019834320355098065,0.026569728279689085,1.3395834999135627,0.000396359886508435
steering,competence,random_064,0.1,0.01875,-0.01875,0.06875,20,norm_preserving,sd_matched,0.019834320355098065,0.026569728279689085,1.3395834999135627,0.000396359886508435
steering,competence,random_065,-0.1,-0.08125,-0.175,0.0,20,additive,sd_matched,0.023973160418637257,-0.032114050137587384,-1.3395834999135625,0.0005665742210112512
steering,competence,random_065,-0.1,-0.08125,-0.175,0.0,20,norm_preserving,sd_matched,0.023973160418637257,-0.032114050137587384,-1.3395834999135625,0.0005665742210112512
steering,competence,random_065,-0.05,-0.03125,-0.0875,0.01875,20,additive,sd_matched,0.023973160418637257,-0.016057025068793692,-0.6697917499567813,0.0002323156950296834
steering,competence,random_065,-0.05,-0.03125,-0.0875,0.01875,20,norm_preserving,sd_matched,0.023973160418637257,-0.016057025068793692,-0.6697917499567813,0.0002323156950296834
steering,competence,random_065,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.023973160418637257,0.0,0.0,0.0
steering,competence,random_065,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.023973160418637257,0.0,0.0,0.0
steering,competence,random_065,0.05,0.01875,-0.04375,0.08125,20,additive,sd_matched,0.023973160418637257,0.016057025068793692,0.6697917499567813,0.00020844925893470645
steering,competence,random_065,0.05,0.01875,-0.04375,0.08125,20,norm_preserving,sd_matched,0.023973160418637257,0.016057025068793692,0.6697917499567813,0.00020844925893470645
steering,competence,random_065,0.1,0.00625,-0.04375,0.075,20,additive,sd_matched,0.023973160418637257,0.032114050137587384,1.3395834999135625,0.0005100879934616387
steering,competence,random_065,0.1,0.00625,-0.04375,0.075,20,norm_preserving,sd_matched,0.023973160418637257,0.032114050137587384,1.3395834999135625,0.0005100879934616387
steering,competence,random_066,-0.1,-0.0875,-0.16890624999999973,-0.00625,20,additive,sd_matched,0.02103115589286383,-0.028172989418190283,-1.339583499913563,0.000368043954949826
steering,competence,random_066,-0.1,-0.0875,-0.16890624999999973,-0.00625,20,norm_preserving,sd_matched,0.02103115589286383,-0.028172989418190283,-1.339583499913563,0.000368043954949826
steering,competence,random_066,-0.05,-0.025,-0.1125,0.04375,20,additive,sd_matched,0.02103115589286383,-0.014086494709095142,-0.6697917499567815,0.00017547709285281599
steering,competence,random_066,-0.05,-0.025,-0.1125,0.04375,20,norm_preserving,sd_matched,0.02103115589286383,-0.014086494709095142,-0.6697917499567815,0.00017547709285281599
steering,competence,random_066,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.02103115589286383,0.0,0.0,0.0
steering,competence,random_066,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.02103115589286383,0.0,0.0,0.0
steering,competence,random_066,0.05,-0.0125,-0.05625,0.03125,20,additive,sd_matched,0.02103115589286383,0.014086494709095142,0.6697917499567815,0.0001885693200165406
steering,competence,random_066,0.05,-0.0125,-0.05625,0.03125,20,norm_preserving,sd_matched,0.02103115589286383,0.014086494709095142,0.6697917499567815,0.0001885693200165406
steering,competence,random_066,0.1,-0.01875,-0.1,0.05,20,additive,sd_matched,0.02103115589286383,0.028172989418190283,1.339583499913563,0.0003760031540878117
steering,competence,random_066,0.1,-0.01875,-0.1,0.05,20,norm_preserving,sd_matched,0.02103115589286383,0.028172989418190283,1.339583499913563,0.0003760031540878117
steering,competence,random_067,-0.1,-0.03125,-0.09375,0.025,20,additive,sd_matched,0.02367021216605186,-0.03170822565709635,-1.339583499913563,0.0004391296242829412
steering,competence,random_067,-0.1,-0.03125,-0.09375,0.025,20,norm_preserving,sd_matched,0.02367021216605186,-0.03170822565709635,-1.339583499913563,0.0004391296242829412
steering,competence,random_067,-0.05,-0.0375,-0.1,0.025,20,additive,sd_matched,0.02367021216605186,-0.015854112828548175,-0.6697917499567815,0.00014923754497431219
steering,competence,random_067,-0.05,-0.0375,-0.1,0.025,20,norm_preserving,sd_matched,0.02367021216605186,-0.015854112828548175,-0.6697917499567815,0.00014923754497431219
steering,competence,random_067,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.02367021216605186,0.0,0.0,0.0
steering,competence,random_067,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.02367021216605186,0.0,0.0,0.0
steering,competence,random_067,0.05,-0.00625,-0.06875,0.0625,20,additive,sd_matched,0.02367021216605186,0.015854112828548175,0.6697917499567815,0.0001664155424805358
steering,competence,random_067,0.05,-0.00625,-0.06875,0.0625,20,norm_preserving,sd_matched,0.02367021216605186,0.015854112828548175,0.6697917499567815,0.0001664155424805358
steering,competence,random_067,0.1,-0.025,-0.06875,0.025,20,additive,sd_matched,0.02367021216605186,0.03170822565709635,1.339583499913563,0.00041037931805476546
steering,competence,random_067,0.1,-0.025,-0.06875,0.025,20,norm_preserving,sd_matched,0.02367021216605186,0.03170822565709635,1.339583499913563,0.00041037931805476546
steering,competence,random_068,-0.1,0.00625,-0.0875,0.09375,20,additive,sd_matched,0.01984855016504947,-0.026588790298306894,-1.3395834999135627,0.00057168462080881
steering,competence,random_068,-0.1,0.00625,-0.0875,0.09375,20,norm_preserving,sd_matched,0.01984855016504947,-0.026588790298306894,-1.3395834999135627,0.00057168462080881
steering,competence,random_068,-0.05,0.00625,-0.0375,0.05,20,additive,sd_matched,0.01984855016504947,-0.013294395149153447,-0.6697917499567814,0.00016381412569899112
steering,competence,random_068,-0.05,0.00625,-0.0375,0.05,20,norm_preserving,sd_matched,0.01984855016504947,-0.013294395149153447,-0.6697917499567814,0.00016381412569899112
steering,competence,random_068,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.01984855016504947,0.0,0.0,0.0
steering,competence,random_068,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.01984855016504947,0.0,0.0,0.0
steering,competence,random_068,0.05,-0.025,-0.09375,0.03140624999999915,20,additive,sd_matched,0.01984855016504947,0.013294395149153447,0.6697917499567814,0.0001565111306263134
steering,competence,random_068,0.05,-0.025,-0.09375,0.03140624999999915,20,norm_preserving,sd_matched,0.01984855016504947,0.013294395149153447,0.6697917499567814,0.0001565111306263134
steering,competence,random_068,0.1,0.0125,-0.03125,0.0625,20,additive,sd_matched,0.01984855016504947,0.026588790298306894,1.3395834999135627,0.0005078225512988865
steering,competence,random_068,0.1,0.0125,-0.03125,0.0625,20,norm_preserving,sd_matched,0.01984855016504947,0.026588790298306894,1.3395834999135627,0.0005078225512988865
steering,competence,random_069,-0.1,-0.03125,-0.11875,0.05,20,additive,sd_matched,0.022175512415425248,-0.029705950533832015,-1.3395834999135627,0.0003282615216448903
steering,competence,random_069,-0.1,-0.03125,-0.11875,0.05,20,norm_preserving,sd_matched,0.022175512415425248,-0.029705950533832015,-1.3395834999135627,0.0003282615216448903
steering,competence,random_069,-0.05,0.01875,-0.01875,0.05,20,additive,sd_matched,0.022175512415425248,-0.014852975266916008,-0.6697917499567814,0.00017570301133673638
steering,competence,random_069,-0.05,0.01875,-0.01875,0.05,20,norm_preserving,sd_matched,0.022175512415425248,-0.014852975266916008,-0.6697917499567814,0.00017570301133673638
steering,competence,random_069,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.022175512415425248,0.0,0.0,0.0
steering,competence,random_069,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.022175512415425248,0.0,0.0,0.0
steering,competence,random_069,0.05,0.00625,-0.04375,0.0625,20,additive,sd_matched,0.022175512415425248,0.014852975266916008,0.6697917499567814,0.0002055600198218599
steering,competence,random_069,0.05,0.00625,-0.04375,0.0625,20,norm_preserving,sd_matched,0.022175512415425248,0.014852975266916008,0.6697917499567814,0.0002055600198218599
steering,competence,random_069,0.1,-0.03125,-0.0875,0.025,20,additive,sd_matched,0.022175512415425248,0.029705950533832015,1.3395834999135627,0.0002790519502013922
steering,competence,random_069,0.1,-0.03125,-0.0875,0.025,20,norm_preserving,sd_matched,0.022175512415425248,0.029705950533832015,1.3395834999135627,0.0002790519502013922
steering,competence,random_070,-0.1,-0.075,-0.125,-0.0125,20,additive,sd_matched,0.023051033204512985,-0.030878783736725254,-1.3395834999135627,0.00039863254642114043
steering,competence,random_070,-0.1,-0.075,-0.125,-0.0125,20,norm_preserving,sd_matched,0.023051033204512985,-0.030878783736725254,-1.3395834999135627,0.00039863254642114043
steering,competence,random_070,-0.05,0.01875,-0.05,0.08125,20,additive,sd_matched,0.023051033204512985,-0.015439391868362627,-0.6697917499567814,0.0002074079093290493
steering,competence,random_070,-0.05,0.01875,-0.05,0.08125,20,norm_preserving,sd_matched,0.023051033204512985,-0.015439391868362627,-0.6697917499567814,0.0002074079093290493
steering,competence,random_070,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.023051033204512985,0.0,0.0,0.0
steering,competence,random_070,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.023051033204512985,0.0,0.0,0.0
steering,competence,random_070,0.05,-0.025,-0.06875,0.01875,20,additive,sd_matched,0.023051033204512985,0.015439391868362627,0.6697917499567814,0.00018877844559028745
steering,competence,random_070,0.05,-0.025,-0.06875,0.01875,20,norm_preserving,sd_matched,0.023051033204512985,0.015439391868362627,0.6697917499567814,0.00018877844559028745
steering,competence,random_070,0.1,0.01875,-0.0625,0.09375,20,additive,sd_matched,0.023051033204512985,0.030878783736725254,1.3395834999135627,0.00034268898889422417
steering,competence,random_070,0.1,0.01875,-0.0625,0.09375,20,norm_preserving,sd_matched,0.023051033204512985,0.030878783736725254,1.3395834999135627,0.00034268898889422417
steering,competence,random_071,-0.1,-0.01875,-0.1,0.05625,20,additive,sd_matched,0.018867868918497586,-0.025275085881751327,-1.339583499913563,0.00047696902765892446
steering,competence,random_071,-0.1,-0.01875,-0.1,0.05625,20,norm_preserving,sd_matched,0.018867868918497586,-0.025275085881751327,-1.339583499913563,0.00047696902765892446
steering,competence,random_071,-0.05,-0.03125,-0.07515624999999972,0.01875,20,additive,sd_matched,0.018867868918497586,-0.012637542940875664,-0.6697917499567815,0.00019051400886382908
steering,competence,random_071,-0.05,-0.03125,-0.07515624999999972,0.01875,20,norm_preserving,sd_matched,0.018867868918497586,-0.012637542940875664,-0.6697917499567815,0.00019051400886382908
steering,competence,random_071,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.018867868918497586,0.0,0.0,0.0
steering,competence,random_071,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.018867868918497586,0.0,0.0,0.0
steering,competence,random_071,0.05,0.00625,-0.0375,0.05,20,additive,sd_matched,0.018867868918497586,0.012637542940875664,0.6697917499567815,0.00019168088329024613
steering,competence,random_071,0.05,0.00625,-0.0375,0.05,20,norm_preserving,sd_matched,0.018867868918497586,0.012637542940875664,0.6697917499567815,0.00019168088329024613
steering,competence,random_071,0.1,-0.00625,-0.0625,0.05,20,additive,sd_matched,0.018867868918497586,0.025275085881751327,1.339583499913563,0.00043566295062191784
steering,competence,random_071,0.1,-0.00625,-0.0625,0.05,20,norm_preserving,sd_matched,0.018867868918497586,0.025275085881751327,1.339583499913563,0.00043566295062191784
