mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,-0.1,-1.0625,-19.458984375,warmth,,random,011,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,-0.1,-2.0625,-19.640625,warmth,,random,011,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,-0.1,0.375,-18.1220703125,warmth,,random,011,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,-0.1,-0.625,-18.9849853515625,warmth,,random,011,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,-0.1,-2.6875,-19.71484375,warmth,,random,011,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,-0.1,0.6875,-18.18359375,warmth,,random,011,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,-0.1,-1.0625,20.59375,warmth,,random,011,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,-0.1,-1.1875,20.90625,warmth,,random,011,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,-0.1,-0.8125,21.4375,warmth,,random,011,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,-0.1,-0.875,18.890625,warmth,,random,011,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,-0.1,-0.9375,21.625,warmth,,random,011,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,-0.1,-1.8125,20.90625,warmth,,random,011,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,-0.1,-0.0625,22.8125,warmth,,random,011,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,-0.1,-0.0625,23.0625,warmth,,random,011,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,-0.1,-1.25,20.78125,warmth,,random,011,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,-0.1,-0.75,21.9375,warmth,,random,011,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_011,-0.05,2.0,-15.8623046875,warmth,,random,011,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_011,-0.05,4.3125,-13.4453125,warmth,,random,011,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_011,-0.05,2.28125,-15.92578125,warmth,,random,011,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_011,-0.05,1.65625,-17.12890625,warmth,,random,011,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,-0.05,2.625,-15.771484375,warmth,,random,011,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,-0.05,3.65625,-13.921875,warmth,,random,011,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,-0.05,3.25,-15.2470703125,warmth,,random,011,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,-0.05,2.46875,-15.8912353515625,warmth,,random,011,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,-0.05,4.46875,-12.55859375,warmth,,random,011,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,-0.05,2.5625,-16.30859375,warmth,,random,011,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,-0.05,-6.5,15.15625,warmth,,random,011,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,-0.05,-4.03125,18.0625,warmth,,random,011,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,-0.05,-5.46875,16.78125,warmth,,random,011,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,-0.05,-3.96875,15.796875,warmth,,random,011,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,-0.05,-5.546875,17.015625,warmth,,random,011,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,-0.05,-5.984375,16.734375,warmth,,random,011,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,-0.05,-5.859375,17.015625,warmth,,random,011,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,-0.05,-5.703125,17.421875,warmth,,random,011,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,-0.05,-5.265625,16.765625,warmth,,random,011,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,-0.05,-5.671875,17.015625,warmth,,random,011,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_011,0.0,17.8623046875,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_011,0.0,17.7578125,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_011,0.0,18.20703125,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_011,0.0,18.78515625,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,0.0,18.396484375,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,0.0,17.578125,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,0.0,18.4970703125,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,0.0,18.3599853515625,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,0.0,17.02734375,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,0.0,18.87109375,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,0.0,-21.65625,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,0.0,-22.09375,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,0.0,-22.25,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,0.0,-19.765625,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,0.0,-22.5625,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,0.0,-22.71875,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,0.0,-22.875,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,0.0,-23.125,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,0.0,-22.03125,0.0,warmth,,random,011,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,0.0,-22.6875,0.0,warmth,,random,011,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_011,0.05,-3.203125,-21.0654296875,warmth,,random,011,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_011,0.05,-2.421875,-20.1796875,warmth,,random,011,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_011,0.05,-1.0,-19.20703125,warmth,,random,011,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_011,0.05,-1.328125,-20.11328125,warmth,,random,011,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,0.05,-1.96875,-20.365234375,warmth,,random,011,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,0.05,-2.9140625,-20.4921875,warmth,,random,011,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,0.05,-4.703125,-23.2001953125,warmth,,random,011,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,0.05,-2.34375,-20.7037353515625,warmth,,random,011,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,0.05,-0.7265625,-17.75390625,warmth,,random,011,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,0.05,-2.96484375,-21.8359375,warmth,,random,011,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,0.05,-6.421875,15.234375,warmth,,random,011,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,0.05,-5.98828125,16.10546875,warmth,,random,011,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,0.05,-5.40625,16.84375,warmth,,random,011,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,0.05,-5.12158203125,14.64404296875,warmth,,random,011,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,0.05,-6.34375,16.21875,warmth,,random,011,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,0.05,-5.421875,17.296875,warmth,,random,011,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,0.05,-5.9140625,16.9609375,warmth,,random,011,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,0.05,-5.9296875,17.1953125,warmth,,random,011,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,0.05,-6.2421875,15.7890625,warmth,,random,011,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,0.05,-5.6328125,17.0546875,warmth,,random,011,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_011,0.1,-9.625,-27.4873046875,warmth,,random,011,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_011,0.1,-8.875,-26.6328125,warmth,,random,011,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_011,0.1,-14.15625,-32.36328125,warmth,,random,011,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_011,0.1,-12.34375,-31.12890625,warmth,,random,011,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_011,0.1,-8.4375,-26.833984375,warmth,,random,011,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_011,0.1,-11.75,-29.328125,warmth,,random,011,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_011,0.1,-10.9375,-29.4345703125,warmth,,random,011,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_011,0.1,-13.75,-32.1099853515625,warmth,,random,011,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_011,0.1,-8.3125,-25.33984375,warmth,,random,011,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_011,0.1,-10.125,-28.99609375,warmth,,random,011,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_011,0.1,-7.0625,14.59375,warmth,,random,011,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_011,0.1,-7.8125,14.28125,warmth,,random,011,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_011,0.1,-13.03125,9.21875,warmth,,random,011,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_011,0.1,-9.1875,10.578125,warmth,,random,011,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_011,0.1,-6.9375,15.625,warmth,,random,011,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_011,0.1,-9.8125,12.90625,warmth,,random,011,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_011,0.1,-10.5,12.375,warmth,,random,011,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_011,0.1,-11.0,12.125,warmth,,random,011,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_011,0.1,-7.75,14.28125,warmth,,random,011,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_011,0.1,-9.875,12.8125,warmth,,random,011,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,-0.1,-4.609375,-22.4716796875,warmth,,random,012,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,-0.1,-2.1875,-19.9453125,warmth,,random,012,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,-0.1,-0.07421875,-18.28125,warmth,,random,012,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,-0.1,-0.796875,-19.58203125,warmth,,random,012,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,-0.1,-2.265625,-20.662109375,warmth,,random,012,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,-0.1,-4.46875,-22.046875,warmth,,random,012,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,-0.1,-2.546875,-21.0439453125,warmth,,random,012,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,-0.1,-0.265625,-18.6256103515625,warmth,,random,012,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,-0.1,-4.36328125,-21.390625,warmth,,random,012,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,-0.1,-0.578125,-19.44921875,warmth,,random,012,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,-0.1,-5.2421875,16.4140625,warmth,,random,012,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,-0.1,-1.921875,20.171875,warmth,,random,012,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,-0.1,0.26171875,22.51171875,warmth,,random,012,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,-0.1,1.328125,21.09375,warmth,,random,012,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,-0.1,-2.0234375,20.5390625,warmth,,random,012,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,-0.1,-2.296875,20.421875,warmth,,random,012,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,-0.1,-0.9296875,21.9453125,warmth,,random,012,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,-0.1,-0.203125,22.921875,warmth,,random,012,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,-0.1,-4.234375,17.796875,warmth,,random,012,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,-0.1,1.6015625,24.2890625,warmth,,random,012,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,-0.05,6.828125,-11.0341796875,warmth,,random,012,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,-0.05,6.8125,-10.9453125,warmth,,random,012,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,-0.05,7.0625,-11.14453125,warmth,,random,012,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,-0.05,7.40625,-11.37890625,warmth,,random,012,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,-0.05,6.25,-12.146484375,warmth,,random,012,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,-0.05,7.03125,-10.546875,warmth,,random,012,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,-0.05,6.78125,-11.7158203125,warmth,,random,012,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,-0.05,6.578125,-11.7818603515625,warmth,,random,012,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,-0.05,6.3125,-10.71484375,warmth,,random,012,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,-0.05,6.78125,-12.08984375,warmth,,random,012,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,-0.05,-5.8671875,15.7890625,warmth,,random,012,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,-0.05,-5.46484375,16.62890625,warmth,,random,012,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,-0.05,-5.34375,16.90625,warmth,,random,012,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,-0.05,-5.05859375,14.70703125,warmth,,random,012,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,-0.05,-5.39453125,17.16796875,warmth,,random,012,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,-0.05,-5.9140625,16.8046875,warmth,,random,012,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,-0.05,-7.03125,15.84375,warmth,,random,012,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,-0.05,-6.140625,16.984375,warmth,,random,012,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,-0.05,-6.2109375,15.8203125,warmth,,random,012,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,-0.05,-6.0546875,16.6328125,warmth,,random,012,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,0.0,17.8623046875,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,0.0,17.7578125,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,0.0,18.20703125,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,0.0,18.78515625,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,0.0,18.396484375,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,0.0,17.578125,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,0.0,18.4970703125,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,0.0,18.3599853515625,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,0.0,17.02734375,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,0.0,18.87109375,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,0.0,-21.65625,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,0.0,-22.09375,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,0.0,-22.25,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,0.0,-19.765625,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,0.0,-22.5625,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,0.0,-22.71875,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,0.0,-22.875,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,0.0,-23.125,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,0.0,-22.03125,0.0,warmth,,random,012,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,0.0,-22.6875,0.0,warmth,,random,012,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,0.05,-5.875,-23.7373046875,warmth,,random,012,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,0.05,-4.90625,-22.6640625,warmth,,random,012,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,0.05,-5.21875,-23.42578125,warmth,,random,012,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,0.05,-4.5625,-23.34765625,warmth,,random,012,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,0.05,-5.03125,-23.427734375,warmth,,random,012,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,0.05,-4.078125,-21.65625,warmth,,random,012,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,0.05,-4.484375,-22.9814453125,warmth,,random,012,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,0.05,-4.625,-22.9849853515625,warmth,,random,012,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,0.05,-4.703125,-21.73046875,warmth,,random,012,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,0.05,-4.78125,-23.65234375,warmth,,random,012,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,0.05,-17.4375,4.21875,warmth,,random,012,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,0.05,-17.125,4.96875,warmth,,random,012,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,0.05,-16.0,6.25,warmth,,random,012,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,0.05,-14.96875,4.796875,warmth,,random,012,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,0.05,-16.46875,6.09375,warmth,,random,012,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,0.05,-17.5625,5.15625,warmth,,random,012,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,0.05,-17.3125,5.5625,warmth,,random,012,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,0.05,-17.9375,5.1875,warmth,,random,012,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,0.05,-16.90625,5.125,warmth,,random,012,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,0.05,-15.75,6.9375,warmth,,random,012,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_012,0.1,-9.625,-27.4873046875,warmth,,random,012,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_012,0.1,-10.21875,-27.9765625,warmth,,random,012,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_012,0.1,-9.84375,-28.05078125,warmth,,random,012,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_012,0.1,-7.84375,-26.62890625,warmth,,random,012,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_012,0.1,-10.53125,-28.927734375,warmth,,random,012,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_012,0.1,-8.9375,-26.515625,warmth,,random,012,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_012,0.1,-9.90625,-28.4033203125,warmth,,random,012,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_012,0.1,-9.3125,-27.6724853515625,warmth,,random,012,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_012,0.1,-9.625,-26.65234375,warmth,,random,012,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_012,0.1,-8.578125,-27.44921875,warmth,,random,012,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_012,0.1,-9.65625,12.0,warmth,,random,012,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_012,0.1,-9.21875,12.875,warmth,,random,012,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_012,0.1,-7.984375,14.265625,warmth,,random,012,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_012,0.1,-9.0625,10.703125,warmth,,random,012,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_012,0.1,-10.125,12.4375,warmth,,random,012,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_012,0.1,-9.078125,13.640625,warmth,,random,012,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_012,0.1,-8.328125,14.546875,warmth,,random,012,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_012,0.1,-9.265625,13.859375,warmth,,random,012,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_012,0.1,-8.90625,13.125,warmth,,random,012,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_012,0.1,-7.8125,14.875,warmth,,random,012,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,-0.1,3.125,-14.7373046875,warmth,,random,013,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,-0.1,2.875,-14.8828125,warmth,,random,013,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,-0.1,1.0,-17.20703125,warmth,,random,013,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,-0.1,0.375,-18.41015625,warmth,,random,013,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_013,-0.1,2.625,-15.771484375,warmth,,random,013,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_013,-0.1,2.5,-15.078125,warmth,,random,013,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_013,-0.1,1.375,-17.1220703125,warmth,,random,013,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_013,-0.1,1.75,-16.6099853515625,warmth,,random,013,raw
steering,warmth,high_warmth_t079_s00168,79,high_warmth,1,random_013,-0.1,2.625,-14.40234375,warmth,,random,013,raw
steering,warmth,high_warmth_t097_s00196,97,high_warmth,1,random_013,-0.1,2.25,-16.62109375,warmth,,random,013,raw
steering,warmth,low_warmth_t019_s00005,19,low_warmth,0,random_013,-0.1,3.875,25.53125,warmth,,random,013,raw
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_013,-0.1,4.0,26.09375,warmth,,random,013,raw
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_013,-0.1,2.625,24.875,warmth,,random,013,raw
steering,warmth,low_warmth_t035_s00093,35,low_warmth,0,random_013,-0.1,2.25,22.015625,warmth,,random,013,raw
steering,warmth,low_warmth_t056_s00129,56,low_warmth,0,random_013,-0.1,4.125,26.6875,warmth,,random,013,raw
steering,warmth,low_warmth_t057_s00133,57,low_warmth,0,random_013,-0.1,2.875,25.59375,warmth,,random,013,raw
steering,warmth,low_warmth_t066_s00141,66,low_warmth,0,random_013,-0.1,2.0,24.875,warmth,,random,013,raw
steering,warmth,low_warmth_t078_s00165,78,low_warmth,0,random_013,-0.1,3.25,26.375,warmth,,random,013,raw
steering,warmth,low_warmth_t079_s00169,79,low_warmth,0,random_013,-0.1,2.5,24.53125,warmth,,random,013,raw
steering,warmth,low_warmth_t097_s00197,97,low_warmth,0,random_013,-0.1,2.75,25.4375,warmth,,random,013,raw
steering,warmth,high_warmth_t019_s00004,19,high_warmth,1,random_013,-0.05,-3.34375,-21.2060546875,warmth,,random,013,raw
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_013,-0.05,-0.796875,-18.5546875,warmth,,random,013,raw
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_013,-0.05,-0.40625,-18.61328125,warmth,,random,013,raw
steering,warmth,high_warmth_t035_s00092,35,high_warmth,1,random_013,-0.05,-0.421875,-19.20703125,warmth,,random,013,raw
steering,warmth,high_warmth_t056_s00128,56,high_warmth,1,random_013,-0.05,-0.515625,-18.912109375,warmth,,random,013,raw
steering,warmth,high_warmth_t057_s00132,57,high_warmth,1,random_013,-0.05,-1.03125,-18.609375,warmth,,random,013,raw
steering,warmth,high_warmth_t066_s00140,66,high_warmth,1,random_013,-0.05,-1.28125,-19.7783203125,warmth,,random,013,raw
steering,warmth,high_warmth_t078_s00164,78,high_warmth,1,random_013,-0.05,-1.46875,-19.8287353515625,warmth,,random,013,raw
