mode,axis,direction,strength,effect,ci_low,ci_high,n_stories,n_topics,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_018,0.0,0.0,0.0,0.0,20,10,competence,,random,018,denoised
steering,competence,random_018,0.05,5.219921875,4.8359179687500005,5.5693554687499995,20,10,competence,,random,018,denoised
steering,competence,random_018,0.1,0.478515625,0.02646484375000017,0.9849999999999998,20,10,competence,,random,018,denoised
steering,competence,random_019,-0.1,-7.421484375,-8.093955078125001,-6.620258789062501,20,10,competence,,random,019,denoised
steering,competence,random_019,-0.05,-8.594921875,-9.0689501953125,-8.161005859375,20,10,competence,,random,019,denoised
steering,competence,random_019,0.0,0.0,0.0,0.0,20,10,competence,,random,019,denoised
steering,competence,random_019,0.05,-0.0890625,-0.4011767578125,0.2459179687499999,20,10,competence,,random,019,denoised
steering,competence,random_019,0.1,-0.723828125,-1.2492529296875,-0.2745898437500001,20,10,competence,,random,019,denoised
steering,competence,random_020,-0.1,-12.8345703125,-13.4513916015625,-12.317763671875,20,10,competence,,random,020,denoised
steering,competence,random_020,-0.05,-7.35606689453125,-7.651960754394531,-7.062983093261718,20,10,competence,,random,020,denoised
steering,competence,random_020,0.0,0.0,0.0,0.0,20,10,competence,,random,020,denoised
steering,competence,random_020,0.05,-0.39520721435546874,-0.694736328125,-0.09667930603027344,20,10,competence,,random,020,denoised
steering,competence,random_020,0.1,-0.3009765625,-0.9261767578125,0.2794970703125,20,10,competence,,random,020,denoised
steering,competence,random_021,-0.1,-5.057421875,-5.6283984375,-4.53728515625,20,10,competence,,random,021,denoised
steering,competence,random_021,-0.05,1.36318359375,1.0627294921875001,1.6680297851562496,20,10,competence,,random,021,denoised
steering,competence,random_021,0.0,0.0,0.0,0.0,20,10,competence,,random,021,denoised
steering,competence,random_021,0.05,-4.771484375,-5.091016845703125,-4.45762939453125,20,10,competence,,random,021,denoised
steering,competence,random_021,0.1,0.198828125,-0.2712939453125,0.7104150390624996,20,10,competence,,random,021,denoised
steering,competence,random_022,-0.1,2.81953125,2.21439453125,3.4867285156249985,20,10,competence,,random,022,denoised
steering,competence,random_022,-0.05,-1.063055419921875,-1.33242431640625,-0.8333488464355469,20,10,competence,,random,022,denoised
steering,competence,random_022,0.0,0.0,0.0,0.0,20,10,competence,,random,022,denoised
steering,competence,random_022,0.05,-4.687109375,-5.116425781249999,-4.2826123046874995,20,10,competence,,random,022,denoised
steering,competence,random_022,0.1,-5.980859375,-6.8819873046875,-5.19544921875,20,10,competence,,random,022,denoised
steering,competence,random_023,-0.1,-5.525927734375,-6.371293945312499,-4.825025634765625,20,10,competence,,random,023,denoised
steering,competence,random_023,-0.05,-5.8546875,-6.3969189453125,-5.344111328125,20,10,competence,,random,023,denoised
