axis,strength,name,margin,delta
warmth,-0.1,aaliyah jackson,14.5625,-3.0087890625
warmth,-0.1,aasha waabberi,14.484375,-2.95947265625
warmth,-0.1,abd al-hakiim amar,14.609375,-2.9033203125
warmth,-0.1,abdullah abukar,14.546875,-2.8001708984375
warmth,-0.1,abigail,14.296875,-2.82421875
warmth,-0.1,abigale,14.1875,-3.021484375
warmth,-0.1,abu amjad khazin,14.46875,-3.00634765625
warmth,-0.1,adam,14.25,-2.890625
warmth,-0.1,aferdita dzaghig,14.3125,-3.08984375
warmth,-0.1,afredita dzaghig,14.5,-3.0859375
warmth,-0.1,aisha,14.328125,-2.775390625
warmth,-0.1,al-malik khalil,14.1875,-3.0654296875
warmth,-0.1,alexander,14.296875,-2.9599609375
warmth,-0.1,alexis,14.203125,-3.0234375
warmth,-0.1,ali saeed,14.234375,-3.1474609375
warmth,-0.1,alison johnson,14.296875,-3.10302734375
warmth,-0.1,allen wang,14.3125,-3.11328125
warmth,-0.1,allison,14.265625,-2.791015625
warmth,-0.1,amanda,14.203125,-2.853515625
warmth,-0.1,amber,14.09375,-3.10546875
warmth,-0.1,amber sullivan,14.359375,-3.052734375
warmth,-0.1,amy,13.96875,-3.01171875
warmth,-0.1,amy rasmussen,14.234375,-3.0322265625
warmth,-0.1,amy wang,14.203125,-2.91015625
warmth,-0.1,amy wood,14.03125,-3.021484375
warmth,-0.1,andre robinson,14.265625,-3.025390625
warmth,-0.1,andrew,14.15625,-3.072265625
warmth,-0.1,angela,14.515625,-2.7412109375
warmth,-0.1,anne,14.265625,-2.99609375
warmth,-0.1,anthony,14.0625,-3.1923828125
warmth,-0.1,antwan,13.9375,-3.328125
warmth,-0.1,arjun kumar,14.34375,-3.0595703125
warmth,-0.1,ashley,14.046875,-3.05078125
warmth,-0.1,asif sheikh,14.125,-2.90234375
warmth,-0.1,austin,14.25,-2.96875
warmth,-0.1,ava,14.375,-3.082275390625
warmth,-0.1,babara,13.78125,-3.0546875
warmth,-0.1,barbara,14.046875,-2.931640625
warmth,-0.1,bill zhang,14.4375,-2.71484375
warmth,-0.1,brad,13.9375,-3.08203125
warmth,-0.1,bradley,14.046875,-3.0390625
warmth,-0.1,brandom,13.84375,-3.0546875
warmth,-0.1,brandon,14.140625,-2.98046875
warmth,-0.1,brenda,14.328125,-2.853515625
warmth,-0.1,brendan,14.046875,-3.00390625
warmth,-0.1,brett,14.0625,-2.96875
warmth,-0.1,brianna,14.296875,-2.8125
warmth,-0.1,carol,14.359375,-2.806640625
warmth,-0.1,carolyn,14.140625,-2.8359375
warmth,-0.1,carrie,14.0,-2.93359375
warmth,-0.1,carrie johnson,14.203125,-3.015625
warmth,-0.1,carrie martin,14.21875,-2.9921875
warmth,-0.1,chad,13.984375,-3.029296875
warmth,-0.1,chales,13.421875,-2.9921875
warmth,-0.1,charles,14.0625,-2.96484375
warmth,-0.1,chaudhry mohammad,14.3125,-2.8984375
warmth,-0.1,chloe,14.0625,-3.15625
warmth,-0.1,christina,14.109375,-3.0078125
warmth,-0.1,chritine,13.953125,-2.8125
warmth,-0.1,chrostopher,13.4375,-3.078125
warmth,-0.1,claire kruger,14.34375,-3.07763671875
warmth,-0.1,cody baker,14.078125,-3.0703125
warmth,-0.1,courtney,14.1875,-3.0390625
warmth,-0.1,cynthia,14.265625,-2.947265625
warmth,-0.1,daniel,14.140625,-3.099609375
warmth,-0.1,danielle,14.046875,-3.013671875
warmth,-0.1,darius jackson,14.09375,-2.93359375
warmth,-0.1,darnell,14.078125,-2.9453125
warmth,-0.1,david,14.140625,-3.095703125
warmth,-0.1,david schmitt,14.140625,-3.1923828125
warmth,-0.1,dawn,14.359375,-2.9638671875
warmth,-0.1,deandre washington,14.484375,-3.024658203125
warmth,-0.1,deborah,14.0,-3.0
warmth,-0.1,debra,14.109375,-2.90234375
warmth,-0.1,dennis,14.265625,-3.03515625
warmth,-0.1,deshawn jefferson,14.40625,-2.935546875
warmth,-0.1,diane,14.15625,-2.9443359375
warmth,-0.1,donald,14.34375,-2.974609375
warmth,-0.1,dong liu,14.125,-3.0078125
warmth,-0.1,donna,14.171875,-2.98046875
warmth,-0.1,donnell,14.328125,-2.78515625
warmth,-0.1,dorothy,14.0625,-2.92578125
warmth,-0.1,dziella lousaper,14.4375,-2.8818359375
warmth,-0.1,ebony,13.78125,-3.140625
warmth,-0.1,ebony booker,14.234375,-3.2557373046875
warmth,-0.1,ebony williams,14.1875,-3.091796875
warmth,-0.1,edona sanastroug,14.234375,-2.98046875
warmth,-0.1,edona sanatroug,14.421875,-3.0244140625
warmth,-0.1,edward,14.1875,-2.80078125
warmth,-0.1,emily,13.953125,-3.14453125
warmth,-0.1,emily brown,14.0625,-3.251953125
warmth,-0.1,emma,14.234375,-2.748046875
warmth,-0.1,eric wang,14.3125,-2.927734375
warmth,-0.1,erin,13.96875,-3.12890625
warmth,-0.1,ethan,14.140625,-3.2724609375
warmth,-0.1,fang wang,14.28125,-3.015625
warmth,-0.1,fathia hassan,14.328125,-3.0888671875
warmth,-0.1,fatima sheikh,14.390625,-3.158447265625
warmth,-0.1,frank,14.234375,-2.951171875
warmth,-0.1,gadarine besnik,14.34375,-3.04296875
warmth,-0.1,geoffrey,13.984375,-3.1015625
warmth,-0.1,george,14.21875,-3.09765625
warmth,-0.1,greg,13.90625,-3.08984375
warmth,-0.1,greg johnson,14.171875,-3.01953125
warmth,-0.1,hakim,14.5,-3.04931640625
warmth,-0.1,hannah,14.25,-3.08203125
warmth,-0.1,hassan khan,14.265625,-3.0654296875
warmth,-0.1,heather,13.984375,-2.96484375
warmth,-0.1,hina chaudhry,14.1875,-3.291748046875
warmth,-0.1,imani williams,14.390625,-3.140625
warmth,-0.1,isabella,14.203125,-3.130859375
warmth,-0.1,jack li,14.171875,-3.123046875
warmth,-0.1,jacob,14.1875,-3.09375
warmth,-0.1,jacob myers,14.484375,-3.04296875
warmth,-0.1,jake kelly,14.109375,-3.08984375
warmth,-0.1,jalen harris,14.5625,-2.9091796875
warmth,-0.1,jamal,14.09375,-3.0546875
warmth,-0.1,james liu,14.109375,-2.93359375
warmth,-0.1,james yoder,14.171875,-2.703125
warmth,-0.1,janet,14.109375,-2.9248046875
warmth,-0.1,janice,14.171875,-3.107421875
warmth,-0.1,jasmine washington,14.390625,-2.9892578125
warmth,-0.1,jason,14.203125,-2.97265625
warmth,-0.1,jay,14.234375,-3.0185546875
warmth,-0.1,jeffrey,14.140625,-2.72265625
warmth,-0.1,jennifer,14.3125,-2.8359375
warmth,-0.1,jennifer li,14.4375,-3.02001953125
warmth,-0.1,jeremy,14.09375,-2.947265625
warmth,-0.1,jermaine,14.078125,-3.0703125
warmth,-0.1,jerry,14.09375,-2.9375
warmth,-0.1,jill,14.125,-2.98828125
warmth,-0.1,jill wilson,14.34375,-3.0302734375
warmth,-0.1,jilue,14.171875,-3.07421875
warmth,-0.1,joan,14.359375,-2.912109375
warmth,-0.1,john,14.15625,-2.94140625
warmth,-0.1,john martin,14.28125,-2.978515625
warmth,-0.1,john mueller,14.171875,-3.0234375
warmth,-0.1,jonathan,14.140625,-3.0
warmth,-0.1,jonathon,14.234375,-3.02734375
warmth,-0.1,joseph,14.4375,-2.876953125
warmth,-0.1,joshua,14.328125,-2.87109375
warmth,-0.1,joyce,14.390625,-2.890625
warmth,-0.1,judith,14.1875,-2.978515625
warmth,-0.1,judy,14.09375,-2.98828125
warmth,-0.1,julie,14.15625,-3.11865234375
warmth,-0.1,justin,14.125,-3.11328125
warmth,-0.1,kareem,14.3125,-2.9140625
warmth,-0.1,karen,14.09375,-3.0
warmth,-0.1,kayla,14.28125,-3.06640625
warmth,-0.1,keisha,14.203125,-3.01953125
warmth,-0.1,kenneth,14.078125,-3.298828125
warmth,-0.1,kenya,13.765625,-3.328125
warmth,-0.1,kevin,13.9375,-3.07421875
warmth,-0.1,khalid bahdoon,14.3125,-3.3154296875
warmth,-0.1,kimberely,14.203125,-2.953125
warmth,-0.1,kimberley,13.9375,-3.046875
warmth,-0.1,kimberly,14.21875,-2.869140625
warmth,-0.1,kristen,14.390625,-2.939453125
warmth,-0.1,kristen smith,14.390625,-3.1094226837158203
warmth,-0.1,kyle,14.171875,-3.15234375
warmth,-0.1,kyler,14.234375,-3.052734375
warmth,-0.1,lakeisha,14.25,-3.08203125
warmth,-0.1,lakesha,13.96875,-3.240234375
warmth,-0.1,lakisha,13.984375,-3.173828125
warmth,-0.1,lakisha jones,14.390625,-2.8349609375
warmth,-0.1,lamar,14.140625,-2.978515625
warmth,-0.1,lamont,14.0,-2.953125
warmth,-0.1,larry,14.15625,-2.828125
warmth,-0.1,lashonda,14.15625,-2.85546875
warmth,-0.1,latasha,14.171875,-3.052734375
warmth,-0.1,latisha,14.359375,-2.90625
warmth,-0.1,latonya,14.171875,-3.0625
warmth,-0.1,latoya,14.234375,-2.966796875
warmth,-0.1,latoya brown,14.296875,-3.048828125
warmth,-0.1,lauren,14.34375,-2.955078125
warmth,-0.1,laurie,14.078125,-3.037109375
warmth,-0.1,laurie anderson,13.890625,-3.09765625
warmth,-0.1,lawanda,14.4375,-2.93359375
warmth,-0.1,lei li,14.1875,-2.873046875
warmth,-0.1,leroy,14.1875,-2.908203125
warmth,-0.1,linda,14.21875,-2.99609375
warmth,-0.1,lisa,14.21875,-3.130859375
warmth,-0.1,lori,13.8125,-3.171875
warmth,-0.1,lucas peterson,14.359375,-3.2626953125
warmth,-0.1,lukas minsopoulos,14.140625,-3.060791015625
warmth,-0.1,mack,14.109375,-3.015625
warmth,-0.1,mamuud irshad,14.15625,-3.015625
warmth,-0.1,margaret,14.390625,-3.1064453125
warmth,-0.1,mark,14.265625,-2.8984375
warmth,-0.1,marquis,14.09375,-3.04296875
warmth,-0.1,mary,14.203125,-3.04296875
warmth,-0.1,matthew,14.28125,-3.05078125
warmth,-0.1,matthew wilson,14.46875,-3.034881591796875
warmth,-0.1,maurice,14.078125,-3.080078125
warmth,-0.1,may,14.203125,-2.91796875
warmth,-0.1,maya kumar,14.453125,-3.091552734375
warmth,-0.1,megan,14.15625,-2.90234375
warmth,-0.1,melissa,13.890625,-3.287109375
warmth,-0.1,meredith,14.0625,-3.033203125
warmth,-0.1,meredith miller,14.046875,-3.158203125
warmth,-0.1,michael schwartz,14.125,-2.83984375
warmth,-0.1,michael smith,14.1875,-2.8515625
warmth,-0.1,michell,14.25,-2.970703125
warmth,-0.1,michelle,14.3125,-2.9296875
warmth,-0.1,michelle wang,14.25,-3.2767333984375
warmth,-0.1,min liu,14.265625,-3.103515625
warmth,-0.1,misty,13.953125,-3.18359375
warmth,-0.1,monica liu,14.265625,-3.0390625
warmth,-0.1,na li,14.203125,-2.8359375
warmth,-0.1,nancy,14.109375,-2.73046875
warmth,-0.1,natalie,14.03125,-2.98828125
warmth,-0.1,nathan,14.125,-2.908203125
warmth,-0.1,neil,14.09375,-2.8828125
warmth,-0.1,nia jackson,14.15625,-3.083984375
warmth,-0.1,nicole minsopoulos,14.484375,-2.9912109375
warmth,-0.1,pamela,14.234375,-3.04296875
warmth,-0.1,panav singh,14.40625,-2.994140625
warmth,-0.1,patrice,14.1875,-2.890625
warmth,-0.1,patricia,14.21875,-2.978515625
warmth,-0.1,paul,14.140625,-2.99609375
warmth,-0.1,phillips,13.71875,-3.09375
warmth,-0.1,priyanka kaur,14.65625,-2.6318359375
warmth,-0.1,qahhar kazim,14.484375,-2.8515625
warmth,-0.1,rabab saeed,14.3125,-3.0899658203125
warmth,-0.1,rachel,14.21875,-2.96875
warmth,-0.1,rahul kaur,14.171875,-2.935546875
warmth,-0.1,rasheed,14.234375,-2.9765625
warmth,-0.1,rebecca,14.15625,-3.0849609375
warmth,-0.1,reginald,14.1875,-2.923828125
warmth,-0.1,richard,14.34375,-2.931640625
warmth,-0.1,robert,14.203125,-2.998046875
warmth,-0.1,robert krueger,14.15625,-3.099609375
warmth,-0.1,roderick,14.28125,-2.931640625
warmth,-0.1,rose,14.40625,-3.0859375
warmth,-0.1,ryan,14.265625,-2.9853515625
warmth,-0.1,samantha,14.5,-2.8740234375
warmth,-0.1,samir sharma,14.171875,-3.1513671875
warmth,-0.1,sana khan,14.265625,-3.08984375
warmth,-0.1,sandra,14.265625,-3.029296875
warmth,-0.1,sarah,14.25,-3.0419921875
warmth,-0.1,sarah davis,14.546875,-2.999755859375
warmth,-0.1,scott,14.1875,-2.861328125
warmth,-0.1,shakir imtiaz,14.5,-3.0272216796875
warmth,-0.1,shannon,14.140625,-3.048828125
warmth,-0.1,sharon,14.234375,-3.0712890625
warmth,-0.1,shirley,13.96875,-2.9921875
warmth,-0.1,shreya sharma,14.515625,-2.9822540283203125
warmth,-0.1,sofiko kushtrim,14.296875,-3.0732421875
warmth,-0.1,steohen,12.9375,-3.3046875
warmth,-0.1,stephanie,14.03125,-3.052734375
warmth,-0.1,stephen,14.4375,-2.794921875
warmth,-0.1,steven,14.125,-2.97265625
warmth,-0.1,susan,14.265625,-2.888671875
warmth,-0.1,tameka,14.15625,-3.2216796875
warmth,-0.1,tamika,14.40625,-3.07666015625
warmth,-0.1,tammy,14.3125,-2.74609375
warmth,-0.1,tanisha,14.265625,-2.861328125
warmth,-0.1,tanisha white,14.3125,-3.0361328125
warmth,-0.1,tao wang,14.296875,-2.97265625
warmth,-0.1,tara singh,14.40625,-2.98333740234375
warmth,-0.1,tawanda,14.46875,-2.6484375
