axis,strength,name,margin,delta
warmth,-0.1,kenneth,24.609375,-1.140625
warmth,-0.1,ashley,24.625,-1.25
warmth,-0.1,lucas peterson,24.28125,-1.375
warmth,-0.1,james yoder,24.140625,-1.03125
warmth,-0.1,amy wang,24.6875,-1.125
warmth,-0.1,kevin,24.546875,-0.953125
warmth,-0.1,edona sanatroug,24.109375,-1.265625
warmth,-0.1,tremayne,24.5,-1.34375
warmth,-0.1,joyce,24.953125,-1.046875
warmth,-0.1,shirley,24.6875,-1.09375
warmth,-0.1,aferdita dzaghig,24.25,-1.03125
warmth,-0.1,lauren,24.90625,-1.0625
warmth,-0.1,brandom,22.083984375,-1.650390625
warmth,-0.1,shakir imtiaz,24.5625,-1.15625
warmth,-0.1,jeffrey,24.484375,-1.109375
warmth,-0.1,brett,24.53125,-1.0625
warmth,-0.1,kyler,24.34375,-1.28125
warmth,-0.1,chritine,20.53125,-2.15869140625
warmth,-0.1,latasha,24.75,-1.125
warmth,-0.1,abu amjad khazin,24.296875,-0.921875
warmth,-0.1,yong zhang,24.265625,-1.390625
warmth,-0.1,meredith miller,24.609375,-1.171875
warmth,-0.1,jamal,24.609375,-1.046875
warmth,-0.1,mack,24.65625,-1.09375
warmth,-0.1,jonathan,24.4375,-1.125
warmth,-0.1,carrie,24.96875,-1.03125
warmth,-0.1,zachary,24.65625,-0.875
warmth,-0.1,william novak,24.453125,-1.171875
warmth,-0.1,joshua,24.703125,-1.265625
warmth,-0.1,amber sullivan,24.578125,-0.953125
warmth,-0.1,sarah davis,24.515625,-1.046875
warmth,-0.1,adam,24.53125,-1.09375
warmth,-0.1,shreya sharma,24.53125,-1.0
warmth,-0.1,donnell,24.609375,-1.328125
warmth,-0.1,patrice,24.6875,-1.0625
warmth,-0.1,sarah,24.703125,-1.203125
warmth,-0.1,lei li,24.8125,-1.125
warmth,-0.1,janet,24.703125,-1.078125
warmth,-0.1,susan,24.6875,-1.125
warmth,-0.1,lashonda,24.90625,-0.96875
warmth,-0.1,brad,24.359375,-1.203125
warmth,-0.1,michael smith,24.390625,-1.046875
warmth,-0.1,deborah,24.546875,-1.265625
warmth,-0.1,tara singh,24.515625,-1.171875
warmth,-0.1,courtney,24.765625,-1.171875
warmth,-0.1,carrie martin,24.828125,-0.921875
warmth,-0.1,mamuud irshad,24.28125,-1.1875
warmth,-0.1,ava,24.9375,-1.0
warmth,-0.1,dziella lousaper,24.234375,-1.0
warmth,-0.1,abdullah abukar,24.53125,-1.15625
warmth,-0.1,bill zhang,24.46875,-1.15625
warmth,-0.1,hina chaudhry,24.609375,-0.984375
warmth,-0.1,robert,24.734375,-0.984375
warmth,-0.1,joan,24.84375,-1.0
warmth,-0.1,anne,24.71875,-1.1875
warmth,-0.1,jack li,24.75,-1.0625
warmth,-0.1,darius jackson,24.59375,-1.0
warmth,-0.1,latoya,24.78125,-1.1875
warmth,-0.1,thomas,24.625,-1.03125
warmth,-0.1,amy wood,24.640625,-1.171875
warmth,-0.05,kenneth,25.5625,-0.1875
warmth,-0.05,ashley,25.5625,-0.3125
warmth,-0.05,lucas peterson,24.9375,-0.71875
warmth,-0.05,james yoder,25.0,-0.171875
warmth,-0.05,amy wang,25.28125,-0.53125
warmth,-0.05,kevin,25.25,-0.25
warmth,-0.05,edona sanatroug,25.0,-0.375
warmth,-0.05,tremayne,25.5,-0.34375
warmth,-0.05,joyce,25.8125,-0.1875
warmth,-0.05,shirley,25.78125,0.0
warmth,-0.05,aferdita dzaghig,25.15625,-0.125
warmth,-0.05,lauren,25.78125,-0.1875
warmth,-0.05,brandom,22.9296875,-0.8046875
warmth,-0.05,shakir imtiaz,25.125,-0.59375
warmth,-0.05,jeffrey,25.375,-0.21875
warmth,-0.05,brett,25.3125,-0.28125
warmth,-0.05,kyler,25.375,-0.25
warmth,-0.05,chritine,21.78125,-0.90869140625
warmth,-0.05,latasha,25.40625,-0.46875
warmth,-0.05,abu amjad khazin,25.140625,-0.078125
warmth,-0.05,yong zhang,25.3125,-0.34375
warmth,-0.05,meredith miller,25.5,-0.28125
warmth,-0.05,jamal,25.40625,-0.25
warmth,-0.05,mack,25.40625,-0.34375
warmth,-0.05,jonathan,25.34375,-0.21875
warmth,-0.05,carrie,25.6875,-0.3125
warmth,-0.05,zachary,25.4375,-0.09375
warmth,-0.05,william novak,25.125,-0.5
warmth,-0.05,joshua,25.71875,-0.25
warmth,-0.05,amber sullivan,25.3125,-0.21875
warmth,-0.05,sarah davis,25.25,-0.3125
warmth,-0.05,adam,25.1875,-0.4375
warmth,-0.05,shreya sharma,25.203125,-0.328125
warmth,-0.05,donnell,25.40625,-0.53125
warmth,-0.05,patrice,25.4375,-0.3125
warmth,-0.05,sarah,25.5,-0.40625
warmth,-0.05,lei li,25.5625,-0.375
warmth,-0.05,janet,25.59375,-0.1875
