name,human_warm,human_competent,study,n_raters,model_warmth,model_competence,callback_margin
dorothy,70.0,72.0,neumark,1,0.9515242576599121,5.371703147888184,21.1875
dziella lousaper,49.72649572649573,52.82051282051282,jacquemet,117,1.7256319522857666,5.875385284423828,21.5
ebony,51.80065359477124,49.669934640522875,bertrand,306,0.9363826513290405,5.52102518081665,21.625
ebony booker,49.16,49.73,nunley,100,0.9774729013442993,5.7420759201049805,20.9375
ebony williams,61.76470588235294,60.88235294117647,jacquemet,51,0.8931647539138794,5.634586334228516,21.8125
edona sanastroug,40.53191489361702,45.702127659574465,jacquemet,47,1.6382416486740112,5.618697643280029,21.8125
edona sanatroug,58.22222222222222,65.47619047619048,jacquemet,63,1.6262770891189575,5.759516716003418,21.75
edward,57.666666666666664,73.33333333333333,neumark,3,0.8051127791404724,5.435673713684082,20.75
emily,66.26384364820846,64.90228013029316,bertrand,307,0.9552270174026489,5.403707504272461,21.8125
emily brown,76.28571428571429,70.42857142857143,oreopoulos,14,0.9543130397796631,5.5714874267578125,22.125
emma,77.66666666666667,68.33333333333333,neumark,3,0.9822104573249817,5.383336067199707,21.6875
eric wang,52.46153846153846,80.3076923076923,oreopoulos,13,0.9312267303466797,5.67573356628418,21.1875
erin,64.1980198019802,63.0,flake_leasure,202,1.0280506610870361,5.556272029876709,21.375
ethan,30.333333333333332,68.0,neumark,3,0.816586434841156,5.408612251281738,21.0
fang wang,53.5,62.25,oreopoulos,12,0.8578382730484009,5.64082670211792,21.4375
fathia hassan,44.67307692307692,43.42307692307692,gorzig,52,1.453995943069458,6.026240348815918,21.875
fatima sheikh,53.666666666666664,42.888888888888886,oreopoulos,9,0.7899922132492065,5.481999397277832,21.75
frank,37.166666666666664,51.333333333333336,neumark,6,0.8226621747016907,5.546841621398926,20.375
gadarine besnik,49.26086956521739,57.02608695652174,jacquemet,115,1.3273595571517944,5.750060081481934,21.6875
geoffrey,53.003246753246756,63.22402597402598,bertrand,308,0.7951756119728088,5.355652332305908,20.875
george,50.0,54.0,neumark,1,0.8282650709152222,5.336208820343018,21.0
greg,58.03583061889251,63.557003257328994,bertrand,307,0.7803219556808472,5.503402233123779,20.75
greg johnson,70.71428571428571,78.42857142857143,oreopoulos,14,0.7376505136489868,5.62275505065918,20.8125
hakim,45.57516339869281,50.95424836601307,bertrand,306,0.6939815878868103,5.386473178863525,21.25
hannah,76.0,72.0,neumark,2,0.9549587965011597,5.373965263366699,21.6875
hassan khan,45.22222222222222,55.333333333333336,oreopoulos,9,0.849783182144165,5.667054176330566,21.125
heather,62.20065789473684,58.67763157894737,farber,304,0.8645051717758179,5.359462738037109,21.0625
hina chaudhry,48.666666666666664,56.22222222222222,oreopoulos,9,1.3733539581298828,5.753175735473633,21.25
imani williams,55.170731707317074,51.09756097560975,gorzig,41,1.0451939105987549,5.655099868774414,21.5625
isabella,55.5,59.5,neumark,2,0.8593191504478455,5.444861888885498,21.6875
jack li,51.1875,73.5,oreopoulos,16,0.9758365154266357,5.719100475311279,21.3125
jacob,59.27450980392157,64.61274509803921,flake_leasure,204,0.857798159122467,5.429963111877441,20.6875
jacob myers,54.61702127659574,66.70212765957447,gorzig,47,0.8961262702941895,5.683774948120117,21.625
jake kelly,51.22,63.91,nunley,100,0.8880695104598999,5.584651470184326,21.4375
jalen harris,56.093023255813954,55.372093023255815,gorzig,43,1.1381309032440186,5.785841941833496,21.6875
jamal,48.56535947712418,50.31372549019608,bertrand,306,0.9302592873573303,5.439655303955078,21.0
james liu,60.111111111111114,73.16666666666667,oreopoulos,18,0.9729678630828857,5.65681266784668,21.5
james yoder,64.37209302325581,73.5813953488372,widner,43,1.0162609815597534,5.742674827575684,21.1875
janet,75.0,73.0,neumark,1,0.9088820219039917,5.407284736633301,20.9375
janice,48.08,57.77,farber,100,0.8781865835189819,5.383325576782227,21.4375
jasmine washington,64.27619047619048,62.63809523809524,jacquemet,105,0.854526698589325,5.50413703918457,21.75
jason,58.416666666666664,66.18137254901961,flake_leasure,204,0.8037599325180054,5.363020896911621,20.4375
jay,56.039087947882734,60.045901639344265,bertrand,307,0.9314368963241577,5.457193851470947,21.0
jeffrey,46.0,26.0,neumark,1,0.769760251045227,5.372220516204834,20.75
jennifer,64.44262295081967,60.295081967213115,farber,305,0.7377979755401611,5.313706874847412,21.4375
jennifer li,52.38461538461539,65.46153846153847,oreopoulos,13,0.8484970331192017,5.572774887084961,21.75
jeremy,58.198019801980195,63.0,flake_leasure,202,0.7001405954360962,5.381129741668701,21.5
