model,predictor,pearson_r,pearson_p,standardized_ols_beta,ols_r2,n_names
gemma4_31b,human_callback,0.08515696468763265,0.18310626312842587,0.13593704718539085,0.3001703712249304,246
gemma4_31b,model_warmth,0.09753646768989885,0.12709755716571022,-0.8464604242309595,0.3001703712249304,246
gemma4_31b,model_competence,0.367067360998665,2.9130948487230588e-09,1.0982073422465612,0.3001703712249304,246
